Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jimmy Garoppolo,,O,QB,5400,SF,BUF,23.3,BUF by 1.5,3%,10%,0%,24.7,23.3,0.0,3.5,7.8,3.0,1.7,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0,11.9,11.6,11.6,2.6,20.5,0.0,0.0,0.0,0.0
Todd Gurley II,,,RB,5300,ATL,NO,21.5,NO by 2.5,-13%,-34%,-30%,0.0,0.0,0.0,0.0,0.0,15.0,16.7,12.8,4.3,3.7,1.3,2.4,2.2,0.0,3.4,23,9.3,14.2,14.2,6.9,21.6,9.7,1.8,3.0,0.6
Baker Mayfield,0,,QB,5300,CLE,@TEN,24.0,TEN by 6,11%,1%,5%,23.7,26.7,32.6,3.6,7.2,4.3,2.9,1.9,0.5,2.4,0.0,0.0,0.0,0.0,0.0,52,10.6,13.8,13.8,6.6,21.0,17.6,3.3,33.5,6.3
Nyheim Hines,1,,RB,5300,IND,@HOU,27.3,IND by 3.5,6%,33%,37%,0.0,0.0,0.0,0.0,0.0,9.3,5.5,7.3,1.5,3.4,6.7,5.0,4.9,0.7,6.6,18,18.1,12.6,12.6,3.2,22.0,13.1,2.5,12.2,2.3
Sterling Shepard,1,,WR,5300,NYG,@SEA,18.3,SEA by 10,37%,-23%,42%,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.4,0.0,9.3,7.3,7.1,7.5,0.9,7.2,14,12.1,12.2,12.2,8.3,16.2,12.3,2.3,5.2,1.0
Carlos Hyde,,,RB,5300,SEA,NYG,28.3,SEA by 10,2%,-18%,4%,0.0,0.0,0.0,0.0,0.0,14.7,10.0,8.8,1.2,3.8,3.3,2.2,1.4,0.0,4.4,16,13.0,9.4,9.4,3.2,15.5,7.6,1.4,4.1,0.8
Jalen Hurts,,,QB,5300,PHI,@GB,19.3,GB by 8.5,-4%,-2%,-10%,0.3,0.3,1.9,0.0,11.0,1.0,1.2,1.6,0.1,4.7,0.0,0.1,0.0,0.0,3.0,5,0.2,0.8,0.8,-0.3,1.9,2.3,0.4,10.3,1.9
Travis Fulgham,,,WR,5200,PHI,@GB,19.3,GB by 8.5,-4%,-2%,-7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,7.3,5.6,1.0,8.1,9,2.4,13.3,13.3,2.1,24.5,8.4,1.6,0.0,0.0
Christian Kirk,1,,WR,5200,ARI,LAR,22.8,LAR by 3,-15%,-20%,-20%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.1,0.0,1.5,6.0,5.8,6.9,0.9,8.6,11,6.9,12.3,12.3,4.0,20.6,11.9,2.3,1.2,0.2
Nelson Agholor,0,,WR,5200,LV,@NYJ,27.3,LV by 8,18%,-5%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,6.3,4.0,5.1,0.8,11.3,8,11.0,10.7,10.7,2.8,18.6,11.5,2.2,7.8,1.5
Damien Harris,1,,RB,5200,NE,@LAC,23.0,LAC by 1,-7%,3%,6%,0.0,0.0,0.0,0.0,0.0,15.7,13.8,14.1,1.6,5.1,0.7,0.5,0.6,0.0,9.3,23,10.7,10.5,10.5,5.2,15.8,11.5,2.2,10.5,2.0
Giovani Bernard,1,,RB,5200,CIN,@MIA,15.3,MIA by 11.5,0%,12%,0%,0.0,0.0,0.0,0.0,0.0,8.3,5.9,12.4,1.2,3.4,5.0,4.0,3.9,0.7,5.9,27,8.4,9.7,9.7,3.0,16.4,12.5,2.4,4.9,0.9
Mark Andrews,,O,TE,5200,BAL,DAL,15.8,PIT by 10.5,-6%,34%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,3.9,1.2,7.6,6,13.0,11.9,11.9,4.1,19.8,0.0,0.0,0.0,0.0
Jamison Crowder,0,,WR,5100,NYJ,LV,19.3,LV by 8,10%,-3%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,8.0,8.0,0.7,8.1,13,6.4,15.4,15.4,5.1,25.6,11.5,2.3,21.7,4.3
Corey Davis,3,,WR,5100,TEN,CLE,30.0,TEN by 6,3%,-7%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,6.4,7.0,0.4,10.7,11,13.7,14.5,14.5,6.3,22.7,13.8,2.7,38.2,7.5
Alex Smith,1,,QB,5100,WAS,@PIT,17.5,PIT by 8.5,-15%,-11%,-31%,35.3,31.0,32.6,3.8,6.9,2.7,1.8,1.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,58,12.5,11.2,11.2,4.2,18.2,12.3,2.4,15.8,3.1
Melvin Gordon III,0,,RB,5100,DEN,@KC,18.5,KC by 13.5,-3%,10%,3%,0.0,0.0,0.0,0.0,0.0,12.7,13.4,12.1,1.6,4.1,0.7,2.9,2.7,0.3,3.0,24,9.0,12.5,12.5,4.3,20.7,12.2,2.4,18.2,3.6
Robert Griffin III,,O,QB,5100,BAL,DAL,15.8,PIT by 10.5,-6%,34%,4%,0.7,0.7,0.0,0.0,4.5,1.7,1.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,-0.2,-0.2,-0.2,-0.7,0.3,0.0,0.0,0.0,0.0
Allen Lazard,0,,WR,5000,GB,PHI,27.8,GB by 8.5,-12%,10%,-4%,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.1,0.0,8.5,6.0,5.4,5.3,0.6,10.9,8,15.2,14.2,14.2,4.2,24.3,11.3,2.3,8.0,1.6
T.J. Hockenson,2,,TE,5000,DET,@CHI,20.8,CHI by 3,-7%,4%,29%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.2,6.7,1.2,7.8,11,9.3,11.8,11.8,7.9,15.7,11.8,2.4,15.4,3.1
Salvon Ahmed,,Q,RB,5000,MIA,CIN,26.8,MIA by 11.5,6%,17%,-2%,0.0,0.0,0.0,0.0,0.0,13.3,13.3,0.0,3.3,4.2,2.3,2.3,0.0,0.3,5.1,0,10.7,10.7,10.7,4.5,17.0,0.0,0.0,0.0,0.0
Sam Darnold,0,,QB,5000,NYJ,LV,19.3,LV by 8,10%,-3%,7%,26.7,31.1,33.2,2.6,5.7,2.0,2.9,3.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,60,5.7,10.6,10.6,4.0,17.2,16.0,3.2,23.0,4.6
James White,0,,RB,5000,NE,@LAC,23.0,LAC by 1,-7%,3%,6%,0.0,0.0,0.0,0.0,0.0,3.3,2.9,4.8,0.4,3.4,4.0,4.7,4.6,0.3,6.3,15,10.6,9.0,9.0,3.6,14.4,11.0,2.2,3.1,0.6
Tyler Bray,,,QB,5000,CHI,DET,23.8,CHI by 3,9%,15%,9%,5.0,5.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0
Cole Beasley,1,,WR,5000,BUF,@SF,24.8,BUF by 1.5,-14%,-7%,-8%,0.3,0.1,0.0,0.1,20.0,0.0,0.0,0.0,0.0,0.0,6.7,6.5,7.0,0.7,9.4,11,15.7,14.4,14.4,6.1,22.7,12.9,2.6,31.0,6.2
Drew Lock,,,QB,5000,DEN,@KC,18.5,KC by 13.5,-3%,10%,0%,41.7,33.5,34.4,4.1,6.6,3.7,3.0,2.6,0.8,3.7,0.0,0.0,0.0,0.0,0.0,59,18.7,13.8,13.8,3.7,23.8,14.6,2.9,12.9,2.6
C.J. Beathard,,,QB,5000,SF,BUF,23.3,BUF by 1.5,3%,10%,0%,12.7,12.7,2.1,1.7,6.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.1,4.1,4.1,0.5,7.7,0.6,0.1,0.0,0.0
Gus Edwards,,,RB,5000,BAL,DAL,15.8,PIT by 10.5,-6%,34%,10%,0.0,0.0,0.0,0.0,0.0,7.0,8.5,7.5,1.2,4.4,1.3,0.8,0.6,0.0,5.3,12,6.4,6.2,6.2,1.7,10.6,5.3,1.1,13.1,2.6
Chase Edmonds,,,RB,4900,ARI,LAR,22.8,LAR by 3,-15%,-20%,-15%,0.0,0.0,0.0,0.0,0.0,5.3,6.4,5.6,0.8,4.9,4.0,4.3,4.1,0.7,6.6,15,11.3,11.8,11.8,5.8,17.8,10.0,2.0,6.3,1.3
Joe Flacco,,,QB,4900,NYJ,LV,19.3,LV by 8,10%,-3%,7%,33.0,26.8,1.3,2.4,6.4,0.7,1.2,0.2,0.2,3.7,0.0,0.0,0.0,0.0,0.0,2,14.4,11.6,11.6,3.4,19.7,0.7,0.1,0.0,0.0
Evan Engram,3,,TE,4900,NYG,@SEA,18.3,SEA by 10,37%,-23%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.3,4.2,7.3,6.9,6.5,0.9,6.3,11,13.4,9.8,9.8,4.3,15.3,10.6,2.2,7.2,1.5
Michael Pittman Jr.,0,,WR,4900,IND,@HOU,27.3,IND by 3.5,6%,33%,7%,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.0,21.0,6.7,5.0,6.7,0.8,8.3,10,14.2,8.8,8.8,1.8,15.7,12.5,2.6,9.6,2.0
Adrian Peterson,,,RB,4900,DET,@CHI,20.8,CHI by 3,-7%,4%,-11%,0.0,0.0,0.0,0.0,0.0,8.7,10.8,12.1,2.2,3.7,0.7,1.5,0.8,0.1,4.9,21,7.8,7.9,7.9,2.6,13.2,9.3,1.9,17.7,3.6
Mike Glennon,0,,QB,4800,JAX,@MIN,21.3,MIN by 10,9%,4%,3%,35.0,35.0,35.4,5.0,6.7,2.0,2.0,1.8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,60,18.0,18.0,18.0,18.0,18.0,14.5,3.0,15.1,3.1
Mike Williams,1,,WR,4800,LAC,NE,24.0,LAC by 1,-5%,6%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,5.7,5.7,5.4,0.8,9.3,8,9.5,11.2,11.2,1.7,20.7,11.5,2.4,8.3,1.7
Hunter Henry,4,,TE,4800,LAC,NE,24.0,LAC by 1,-5%,6%,-26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,6.8,5.8,0.9,6.7,8,13.8,10.6,10.6,7.0,14.1,11.1,2.3,1.5,0.3
Brandon Allen,,Q,QB,4800,CIN,@MIA,15.3,MIA by 11.5,0%,12%,-3%,29.0,29.0,33.7,3.0,4.7,4.0,4.0,3.1,0.0,1.8,0.0,0.0,0.0,0.0,0.0,61,8.1,8.1,8.1,8.1,8.1,12.2,2.5,9.4,2.0
Brian Hill,,,RB,4800,ATL,NO,21.5,NO by 2.5,-13%,-34%,-30%,0.0,0.0,0.0,0.0,0.0,8.3,6.6,6.9,0.5,4.3,0.7,1.9,2.3,0.1,5.3,14,3.2,5.8,5.8,2.2,9.4,5.3,1.1,1.8,0.4
Tyrod Taylor,,,QB,4800,LAC,NE,24.0,LAC by 1,-5%,6%,-11%,15.0,15.0,1.5,2.0,6.9,3.0,3.0,0.3,0.0,1.2,0.0,0.0,0.0,0.0,0.0,3,4.5,4.5,4.5,-1.9,10.9,0.9,0.2,0.0,0.0
Colt McCoy,0,,QB,4800,NYG,@SEA,18.3,SEA by 10,37%,-23%,36%,10.0,10.0,33.3,1.0,3.1,5.0,5.0,2.4,1.0,1.4,0.0,0.0,0.0,0.0,0.0,61,1.9,1.9,1.9,1.9,1.9,13.5,2.8,9.4,2.0
Ryan Finley,,,QB,4800,CIN,@MIA,15.3,MIA by 11.5,0%,12%,-3%,5.0,5.0,3.0,0.0,3.0,0.5,0.5,0.3,0.0,19.0,0.0,0.0,0.0,0.0,0.0,5,1.1,1.1,1.1,-0.4,2.5,0.5,0.1,0.6,0.1
Chris Streveler,,,QB,4800,ARI,LAR,22.8,LAR by 3,-15%,-20%,-24%,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.1,-0.1,0.2,0.0,0.0,0.0,0.0
Sammy Watkins,0,,WR,4800,KC,DEN,32.0,KC by 13.5,-13%,13%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,3.0,5.3,6.0,6.3,1.2,7.2,10,8.5,10.4,10.4,3.8,17.0,10.9,2.3,7.5,1.6
Brett Rypien,,,QB,4800,DEN,@KC,18.5,KC by 13.5,-3%,10%,0%,13.3,13.3,1.3,2.3,7.4,1.7,1.7,0.2,0.3,-1.0,0.0,0.0,0.0,0.0,0.0,2,5.1,5.1,5.1,-2.8,13.0,0.6,0.1,0.0,0.0
Tyler Boyd,2,,WR,4700,CIN,@MIA,15.3,MIA by 11.5,0%,12%,0%,0.0,0.1,0.0,0.0,16.0,0.0,0.4,0.3,0.1,9.5,8.3,8.5,6.6,1.0,7.8,11,10.7,15.7,15.7,7.6,23.8,12.7,2.7,14.2,3.0
Emmanuel Sanders,,,WR,4700,NO,@ATL,24.0,NO by 2.5,21%,-14%,19%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,5.3,5.1,1.1,8.7,8,4.5,11.0,11.0,2.6,19.3,8.2,1.7,8.9,1.9
Ito Smith,,Q,RB,4700,ATL,NO,21.5,NO by 2.5,-13%,-34%,-30%,0.0,0.0,0.0,0.0,0.0,4.3,2.9,3.5,0.7,4.3,2.0,1.7,1.4,0.7,3.5,8,6.0,3.7,3.7,-1.8,9.2,3.7,0.8,4.4,0.9
Jarrett Stidham,,,QB,4700,NE,@LAC,23.0,LAC by 1,-7%,3%,7%,11.5,11.5,1.2,1.0,5.4,2.0,2.0,0.4,0.0,1.5,0.0,0.0,0.0,0.0,0.0,3,3.3,3.3,3.3,1.3,5.3,0.8,0.2,6.2,1.3
Case Keenum,,,QB,4700,CLE,@TEN,24.0,TEN by 6,11%,1%,5%,10.0,10.0,1.3,0.0,4.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.8,1.8,1.8,1.8,1.8,0.9,0.2,0.0,0.0
Tee Higgins,3,Q,WR,4600,CIN,@MIA,15.3,MIA by 11.5,0%,12%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,5.6,8.0,6.9,6.7,0.7,8.9,12,15.8,13.9,13.9,6.0,21.8,11.9,2.6,10.6,2.3
Jake Luton,,,QB,4600,JAX,@MIN,21.3,MIN by 10,9%,4%,3%,36.7,36.7,0.0,1.7,5.7,0.3,0.3,0.0,0.3,13.0,0.0,0.0,0.0,0.0,0.0,0,12.4,12.4,12.4,0.5,24.4,0.0,0.0,0.0,0.0
Darius Slayton,1,,WR,4600,NYG,@SEA,18.3,SEA by 10,37%,-23%,42%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.1,-0.5,3.3,6.1,6.6,0.7,8.7,11,5.4,10.8,10.8,1.5,20.2,10.9,2.4,2.4,0.5
Chase Daniel,,,QB,4600,DET,@CHI,20.8,CHI by 3,-7%,4%,-15%,6.5,6.5,1.5,0.5,7.2,0.5,0.5,0.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3,3.6,3.6,3.6,-1.5,8.8,0.9,0.2,0.0,0.0
Devonta Freeman,,O,RB,4600,NYG,@SEA,18.3,SEA by 10,37%,-23%,1%,0.0,0.0,0.0,0.0,0.0,12.7,10.8,0.0,1.2,3.2,2.0,2.0,0.0,0.6,5.8,0,8.1,7.2,7.2,0.4,14.0,0.0,0.0,0.0,0.0
Jeff Driskel,,O,QB,4600,DEN,@KC,18.5,KC by 13.5,-3%,10%,0%,21.3,21.3,0.0,2.3,6.8,2.0,2.0,0.0,0.3,4.7,0.0,0.0,0.0,0.0,0.0,0,10.7,10.7,10.7,1.3,20.1,0.0,0.0,0.0,0.0
Jerry Jeudy,,,WR,4600,DEN,@KC,18.5,KC by 13.5,-3%,10%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,7.1,7.9,0.6,7.6,13,5.8,10.1,10.1,2.8,17.4,12.1,2.6,1.5,0.3
Marquise Brown,,,WR,4600,BAL,DAL,15.8,PIT by 10.5,-6%,34%,15%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,4.7,5.8,6.0,0.4,7.4,9,3.4,9.0,9.0,2.6,15.4,11.5,2.5,14.9,3.2
Julian Edelman,,O,WR,4500,NE,@LAC,23.0,LAC by 1,-7%,3%,-12%,0.7,0.3,0.0,0.0,19.0,0.0,0.3,0.0,0.0,11.0,5.0,6.5,0.0,0.7,8.1,0,4.4,9.9,9.9,-0.2,19.9,0.0,0.0,0.0,0.0
Russell Gage,,,WR,4500,ATL,NO,21.5,NO by 2.5,-13%,-34%,-9%,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,-2.0,7.7,6.3,5.4,1.1,6.8,8,7.4,9.2,9.2,2.7,15.7,7.4,1.6,15.1,3.4
Jalen Reagor,,,WR,4500,PHI,@GB,19.3,GB by 8.5,-4%,-2%,-7%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,6.0,6.3,5.5,5.3,0.7,6.7,9,7.3,8.3,8.3,5.3,11.3,9.0,2.0,11.5,2.6
Henry Ruggs III,1,,WR,4500,LV,@NYJ,27.3,LV by 8,18%,-5%,13%,0.0,0.0,0.0,0.0,0.0,0.7,0.8,0.7,0.0,6.0,3.3,3.4,5.1,0.2,10.1,9,5.7,6.8,6.8,0.1,13.5,9.3,2.1,16.4,3.6
Cam Akers,,Q,RB,4500,LAR,@ARI,25.8,LAR by 3,-5%,6%,-8%,0.0,0.0,0.0,0.0,0.0,8.0,6.6,9.9,1.0,4.8,0.3,0.3,1.4,0.1,9.0,17,9.0,5.1,5.1,0.5,9.8,6.8,1.5,16.4,3.6
Sean Mannion,,,QB,4500,MIN,JAX,31.3,MIN by 10,16%,17%,21%,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0
Zack Moss,2,,RB,4500,BUF,@SF,24.8,BUF by 1.5,-14%,-7%,-15%,0.0,0.0,0.0,0.0,0.0,8.3,8.5,10.5,2.1,4.2,2.0,1.8,1.2,0.3,5.5,19,8.1,8.9,8.9,2.6,15.2,9.1,2.0,2.4,0.5
Mark Ingram II,,,RB,4500,BAL,DAL,15.8,PIT by 10.5,-6%,34%,10%,0.0,0.0,0.0,0.0,0.0,4.0,7.1,5.3,1.3,4.1,0.7,0.9,0.8,0.3,7.0,9,2.4,5.6,5.6,0.5,10.8,4.9,1.1,3.9,0.9
Dwayne Haskins Jr.,,,QB,4400,WAS,@PIT,17.5,PIT by 8.5,-15%,-11%,-31%,38.3,36.5,1.3,3.8,6.4,2.0,3.3,0.3,1.8,2.3,0.0,0.0,0.0,0.0,0.0,3,15.9,15.1,15.1,10.7,19.6,1.1,0.3,0.0,0.0
Marquez Valdes-Scantling,,,WR,4400,GB,PHI,27.8,GB by 8.5,-12%,10%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,6.5,4.0,4.6,5.0,0.5,10.2,7,11.8,9.5,9.5,0.4,18.5,7.3,1.7,-0.4,-0.1
J.D. McKissic,1,,RB,4400,WAS,@PIT,17.5,PIT by 8.5,-15%,-11%,-33%,0.0,0.0,0.0,0.0,0.0,5.0,4.5,4.4,0.9,4.5,7.0,6.2,6.2,0.6,5.0,18,10.8,9.7,9.7,4.5,15.0,9.8,2.2,17.8,4.0
Eric Ebron,2,,TE,4400,PIT,WAS,26.0,PIT by 8.5,-19%,-1%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,5.6,5.6,1.1,6.4,9,10.2,9.4,9.4,4.6,14.1,10.1,2.3,13.8,3.1
Frank Gore,0,Q,RB,4400,NYJ,LV,19.3,LV by 8,10%,-3%,18%,0.0,0.0,0.0,0.0,0.0,15.0,12.8,15.6,1.8,3.7,2.3,1.5,1.5,0.2,4.4,28,11.5,7.1,7.1,3.1,11.1,11.4,2.6,0.2,0.0
Kerryon Johnson,,Q,RB,4400,DET,@CHI,20.8,CHI by 3,-7%,4%,-11%,0.0,0.0,0.0,0.0,0.0,6.0,4.3,8.5,0.6,3.7,3.0,1.7,3.1,0.2,8.0,19,6.3,5.2,5.2,0.9,9.6,9.9,2.3,3.1,0.7
Matt Breida,0,O,RB,4400,MIA,CIN,26.8,MIA by 11.5,6%,17%,-2%,0.0,0.0,0.0,0.0,0.0,4.7,5.2,0.0,0.7,3.6,0.7,1.1,0.0,0.0,9.6,0,2.7,3.8,3.8,1.0,6.7,0.0,0.0,0.0,0.0
Jacoby Brissett,0,,QB,4400,IND,@HOU,27.3,IND by 3.5,6%,33%,3%,0.7,1.2,2.1,0.0,2.4,2.3,1.5,1.2,0.5,1.6,0.0,0.0,0.0,0.0,0.0,5,6.5,3.3,3.3,-1.6,8.3,2.1,0.5,0.1,0.0
AJ McCarron,,,QB,4400,HOU,IND,23.8,IND by 3.5,-13%,-12%,-15%,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0
Devin Singletary,1,,RB,4400,BUF,@SF,24.8,BUF by 1.5,-14%,-7%,-15%,0.0,0.0,0.0,0.0,0.0,5.7,9.9,8.8,1.4,4.6,3.7,4.0,2.7,0.5,5.0,18,6.9,9.8,9.8,4.8,14.7,9.3,2.1,11.3,2.6
Le'Veon Bell,0,,RB,4400,KC,DEN,32.0,KC by 13.5,-13%,13%,4%,0.0,0.0,0.0,0.0,0.0,5.3,6.7,7.5,0.9,3.7,1.3,1.4,1.5,0.3,8.6,14,5.7,6.0,6.0,3.1,9.0,6.7,1.5,7.5,1.7
Tevin Coleman,,,RB,4400,SF,BUF,23.3,BUF by 1.5,3%,10%,-3%,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.7,0.3,2.4,1.3,1.3,0.6,0.3,8.5,7,3.8,3.8,3.8,1.8,5.8,3.3,0.7,-1.1,-0.3
Dallas Goedert,5,,TE,4300,PHI,@GB,19.3,GB by 8.5,-4%,-2%,-26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,5.9,5.6,0.9,8.2,9,15.5,12.1,12.1,2.2,22.0,10.4,2.4,11.6,2.7
Darrell Henderson Jr.,,,RB,4300,LAR,@ARI,25.8,LAR by 3,-5%,6%,-8%,0.0,0.0,0.0,0.0,0.0,8.3,10.9,9.1,2.8,4.3,1.7,1.8,1.3,0.4,6.3,15,5.0,10.0,10.0,2.0,17.9,8.7,2.0,15.4,3.6
Hunter Renfrow,0,,WR,4300,LV,@NYJ,27.3,LV by 8,18%,-5%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.5,5.5,0.5,10.4,9,8.3,9.2,9.2,4.2,14.1,10.1,2.3,8.7,2.0
T.Y. Hilton,,,WR,4300,IND,@HOU,27.3,IND by 3.5,6%,33%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.5,6.0,0.6,7.4,9,10.9,8.0,8.0,3.3,12.7,11.2,2.6,28.0,6.5
Marcus Mariota,,,QB,4300,LV,@NYJ,27.3,LV by 8,18%,-5%,19%,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0
Gabriel Davis,2,,WR,4300,BUF,@SF,24.8,BUF by 1.5,-14%,-7%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,4.0,2.6,3.6,0.5,11.4,6,11.3,7.1,7.1,0.5,13.7,9.2,2.1,15.8,3.7
Kyle Allen,,O,QB,4200,WAS,@PIT,17.5,PIT by 8.5,-15%,-11%,-31%,24.7,21.8,0.0,2.3,7.0,2.0,1.8,0.0,0.5,3.7,0.0,0.0,0.0,0.0,0.0,0,12.4,11.8,11.8,4.6,18.9,0.0,0.0,0.0,0.0
Josh Reynolds,0,,WR,4200,LAR,@ARI,25.8,LAR by 3,-5%,6%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,7.3,5.5,5.9,0.5,8.1,9,10.9,8.9,8.9,4.4,13.4,10.9,2.6,3.1,0.7
Mike Gesicki,3,,TE,4200,MIA,CIN,26.8,MIA by 11.5,6%,17%,25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.6,5.3,0.9,8.8,8,8.6,8.7,8.7,0.5,16.9,9.3,2.2,23.8,5.7
Jordan Wilkins,,,RB,4200,IND,@HOU,27.3,IND by 3.5,6%,33%,37%,0.0,0.0,0.0,0.0,0.0,6.0,7.1,5.9,0.7,3.8,2.0,1.1,0.8,0.1,7.9,10,5.4,5.1,5.1,-0.7,10.8,5.3,1.3,3.8,0.9
Anthony McFarland Jr.,,,RB,4200,PIT,WAS,26.0,PIT by 8.5,-19%,-1%,-18%,0.0,0.0,0.0,0.0,0.0,2.3,2.9,5.8,0.0,3.4,0.7,0.9,1.1,0.0,4.7,11,1.5,1.9,1.9,-0.3,4.2,4.0,1.0,1.5,0.4
Geno Smith,,,QB,4200,SEA,NYG,28.3,SEA by 10,2%,-18%,-12%,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0
John Wolford,,,QB,4200,LAR,@ARI,25.8,LAR by 3,-5%,6%,-1%,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0
Tim Boyle,,,QB,4200,GB,PHI,27.8,GB by 8.5,-12%,10%,-8%,0.0,0.0,0.7,0.0,0.0,1.7,1.4,0.2,0.3,-0.6,0.0,0.0,0.0,0.0,0.0,1,-0.1,-0.1,-0.1,-0.2,0.0,0.7,0.2,0.0,0.0
Tim Patrick,1,,WR,4200,DEN,@KC,18.5,KC by 13.5,-3%,10%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.8,6.7,0.6,9.7,11,10.0,11.9,11.9,4.1,19.8,11.3,2.7,20.4,4.9
Jerick McKinnon,0,,RB,4200,SF,BUF,23.3,BUF by 1.5,3%,10%,-3%,0.0,0.0,0.0,0.0,0.0,11.0,7.3,4.7,1.5,3.9,3.3,3.5,2.7,0.5,5.1,11,8.9,10.4,10.4,3.3,17.5,7.0,1.7,0.0,0.0
Phillip Lindsay,,,RB,4200,DEN,@KC,18.5,KC by 13.5,-3%,10%,3%,0.0,0.0,0.0,0.0,0.0,9.7,10.3,8.0,0.5,5.0,0.3,1.0,1.5,0.1,1.8,15,3.5,6.7,6.7,1.2,12.2,5.3,1.3,2.6,0.6
