Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Gardner Minshew II,0,,QB,5300,JAX,@BAL,17.3,BAL by 13,-4%,1%,-11%,34.0,37.3,36.1,6.8,6.8,3.0,3.4,3.7,0.3,5.3,0.3,0.1,0.0,0.0,0.0,59,17.5,20.2,20.2,14.4,26.0,16.9,3.2,16.9,3.2
George Kittle,,O,TE,5300,SF,@DAL,24.0,SF by 3,-7%,30%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,8.5,7.0,8.2,0.0,0.7,9.7,0,14.4,17.3,17.3,2.7,32.0,0.0,0.0,0.0,0.0
Keke Coutee,1,,WR,5300,HOU,@IND,21.8,IND by 7,-5%,-15%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,5.0,4.2,6.9,1.2,9.7,12,13.7,10.5,10.5,1.7,19.2,12.7,2.4,15.3,2.9
Teddy Bridgewater,0,,QB,5200,CAR,@GB,21.3,GB by 9,-6%,-6%,-11%,33.3,33.9,35.8,4.0,7.6,2.7,3.3,3.6,1.3,6.0,0.0,0.0,0.0,0.0,0.0,65,18.4,19.2,19.2,13.2,25.1,18.7,3.6,17.9,3.4
Carson Wentz,,,QB,5200,PHI,@ARI,21.3,ARI by 7,-6%,3%,-3%,31.7,36.4,0.9,4.3,6.0,3.7,4.3,0.2,1.0,5.3,0.0,0.0,0.0,0.0,0.0,2,13.7,18.4,18.4,10.4,26.4,0.9,0.2,0.0,0.0
Joe Mixon,,O,RB,5200,CIN,PIT,13.8,PIT by 13,-12%,-15%,-31%,0.0,0.0,0.0,0.0,0.0,22.3,19.8,4.2,3.0,3.6,5.7,4.3,0.0,0.5,5.3,7,25.1,17.3,17.3,3.2,31.3,0.0,0.0,0.0,0.0
DJ Moore,1,,WR,5200,CAR,@GB,21.3,GB by 9,-6%,-6%,-9%,0.3,0.1,0.0,0.0,0.0,0.3,0.1,0.3,0.0,21.0,9.0,7.4,7.7,0.6,10.4,13,18.2,14.5,14.5,7.0,22.1,14.6,2.8,22.2,4.3
Melvin Gordon III,0,,RB,5200,DEN,BUF,21.8,BUF by 6,3%,1%,-7%,0.0,0.0,0.0,0.0,0.0,13.3,13.5,12.6,1.8,4.6,1.7,2.8,2.9,0.3,3.6,24,11.1,13.0,13.0,5.4,20.5,13.3,2.6,24.1,4.6
T.J. Hockenson,5,,TE,5200,DET,@TEN,20.3,TEN by 11,14%,-1%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,6.8,6.8,1.3,7.5,10,15.2,12.4,12.4,8.6,16.3,12.5,2.4,2.8,0.5
Deebo Samuel,0,O,WR,5200,SF,@DAL,24.0,SF by 3,-7%,30%,5%,0.0,0.0,0.0,0.0,0.0,0.7,1.1,0.0,0.3,3.3,7.3,6.3,0.0,0.3,8.9,0,13.9,12.0,12.0,3.0,20.9,0.0,0.0,0.0,0.0
Jimmy Garoppolo,,O,QB,5200,SF,@DAL,24.0,SF by 3,-7%,30%,-6%,24.7,23.3,0.0,3.5,7.8,3.0,1.7,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0,11.9,11.6,11.6,2.6,20.5,0.0,0.0,0.0,0.0
Tony Pollard,4,,RB,5200,DAL,SF,21.0,SF by 3,-12%,-9%,-17%,0.0,0.0,0.0,0.0,0.0,6.7,5.6,11.7,0.7,4.7,1.3,1.9,1.7,0.3,4.2,24,9.7,6.4,6.4,2.5,10.2,11.5,2.2,31.2,6.0
Kareem Hunt,2,,RB,5100,CLE,@NYG,24.5,CLE by 5,1%,-13%,7%,0.0,0.0,0.0,0.0,0.0,10.0,13.6,9.4,2.9,4.4,4.0,3.2,2.8,0.6,6.0,19,14.6,15.1,15.1,8.1,22.1,12.2,2.4,5.8,1.1
Nick Foles,,,QB,5100,CHI,@MIN,22.0,MIN by 3,7%,3%,0%,39.7,38.9,1.0,4.9,6.0,1.0,1.8,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.0,2,15.3,14.4,14.4,7.9,21.0,0.8,0.2,0.0,0.0
Nick Mullens,1,Q,QB,5100,SF,@DAL,24.0,SF by 3,-7%,30%,-6%,39.7,32.2,35.7,4.4,7.6,0.0,0.9,1.9,0.1,0.1,0.0,0.0,0.0,0.0,0.0,55,16.4,13.8,13.8,6.7,20.8,17.1,3.4,14.5,2.8
Daniel Jones,,Q,QB,5100,NYG,CLE,19.5,CLE by 5,4%,-2%,17%,25.3,31.8,0.0,4.8,6.4,5.0,4.6,0.0,0.3,7.3,0.0,0.0,0.0,0.0,0.0,0,12.2,13.7,13.7,8.0,19.5,0.0,0.0,0.0,0.0
David Johnson,1,,RB,5100,HOU,@IND,21.8,IND by 7,-5%,-15%,-3%,0.0,0.0,0.0,0.0,0.0,3.3,9.4,13.7,1.3,4.0,0.7,2.3,3.5,0.5,6.0,30,3.5,8.9,8.9,1.8,15.9,13.0,2.5,27.3,5.4
Jeff Wilson Jr.,1,Q,RB,5100,SF,@DAL,24.0,SF by 3,-7%,30%,0%,0.0,0.0,0.0,0.0,0.0,10.0,7.6,10.8,1.9,4.2,2.7,1.7,1.8,0.3,6.7,18,7.2,9.4,9.4,-2.4,21.2,9.9,1.9,12.0,2.4
Damien Harris,,Q,RB,5100,NE,@MIA,20.3,MIA by 1,1%,3%,-6%,0.0,0.0,0.0,0.0,0.0,13.7,13.7,0.0,2.1,5.0,1.0,0.7,0.0,0.1,7.4,0,7.1,10.0,10.0,5.1,14.9,0.0,0.0,0.0,0.0
Carlos Hyde,,,RB,5100,SEA,@WAS,25.0,SEA by 5.5,-14%,-8%,-18%,0.0,0.0,0.0,0.0,0.0,10.7,9.6,7.3,1.5,3.8,2.0,2.0,1.1,0.0,4.2,13,5.2,8.4,8.4,2.8,13.9,5.9,1.2,14.3,2.8
Jarrett Stidham,,,QB,5100,NE,@MIA,20.3,MIA by 1,1%,3%,-4%,6.7,8.3,0.5,0.8,6.4,1.7,1.8,0.2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1,3.2,3.5,3.5,1.2,5.9,0.2,0.0,0.0,0.0
Jameis Winston,,O,QB,5100,NO,KC,24.3,KC by 3,-4%,10%,2%,3.7,3.7,0.8,1.3,6.8,2.3,2.3,0.3,0.3,-0.7,0.0,0.0,0.0,0.0,0.0,2,0.8,0.8,0.8,-0.5,2.1,0.0,0.0,0.0,0.0
Ryan Fitzpatrick,,,QB,5000,MIA,NE,21.3,MIA by 1,-9%,6%,-15%,28.0,31.8,1.7,4.0,7.5,2.0,3.8,0.3,1.3,5.0,0.0,0.1,0.0,0.0,0.0,3,13.9,19.9,19.9,10.5,29.3,1.0,0.2,0.0,0.0
Drew Lock,0,,QB,5000,DEN,BUF,21.8,BUF by 6,3%,1%,1%,28.3,32.3,34.6,4.0,6.8,3.3,3.2,2.5,0.7,3.2,0.0,0.0,0.0,0.0,0.0,58,17.2,15.0,15.0,5.2,24.7,16.6,3.3,12.0,2.4
Dwayne Haskins Jr.,1,,QB,5000,WAS,SEA,19.5,SEA by 5.5,23%,-18%,22%,31.3,31.6,34.5,3.2,6.3,3.0,3.4,2.7,1.4,1.1,0.0,0.0,0.0,0.0,0.0,62,12.0,12.3,12.3,4.8,19.8,15.1,3.0,16.6,3.3
DJ Chark Jr.,,,WR,5000,JAX,@BAL,17.3,BAL by 13,-4%,1%,-25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,8.0,7.5,7.3,0.9,7.2,11,5.9,11.9,11.9,2.4,21.4,12.1,2.4,9.3,1.9
Mike Glennon,,,QB,5000,JAX,@BAL,17.3,BAL by 13,-4%,1%,-11%,33.3,33.3,5.9,2.3,6.0,1.7,1.7,0.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9,11.8,11.8,11.8,3.5,20.1,2.0,0.4,0.0,0.0
Nelson Agholor,1,,WR,5000,LV,LAC,28.3,LV by 3,-9%,3%,-7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,8.7,4.9,7.1,1.0,9.9,11,14.1,11.5,11.5,3.3,19.7,13.1,2.6,8.9,1.8
Alex Smith,,Q,QB,5000,WAS,SEA,19.5,SEA by 5.5,23%,-18%,22%,30.3,31.4,0.0,3.7,6.5,1.0,1.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0,8.7,10.4,10.4,3.2,17.6,0.0,0.0,0.0,0.0
Duke Johnson,,Q,RB,5000,HOU,@IND,21.8,IND by 7,-5%,-15%,-3%,0.0,0.0,0.0,0.0,0.0,6.3,7.0,0.0,0.5,3.1,4.0,3.2,0.0,0.7,7.1,0,11.7,7.9,7.9,2.7,13.0,0.0,0.0,0.0,0.0
Chase Daniel,,,QB,5000,DET,@TEN,20.3,TEN by 11,14%,-1%,9%,6.3,6.3,4.2,1.3,6.5,0.3,0.3,0.3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7,2.8,2.8,2.8,-1.1,6.7,1.4,0.3,2.3,0.5
C.J. Beathard,,,QB,5000,SF,@DAL,24.0,SF by 3,-7%,30%,-6%,12.7,12.7,0.7,1.7,6.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.1,4.1,4.1,0.5,7.7,0.6,0.1,8.0,1.6
Tyler Boyd,1,,WR,4900,CIN,PIT,13.8,PIT by 13,-12%,-15%,-6%,0.3,0.2,0.0,0.1,8.0,0.0,0.3,0.3,0.1,9.5,6.3,8.2,6.6,1.2,7.9,11,9.3,15.1,15.1,7.5,22.7,10.8,2.2,0.0,0.0
Devontae Booker,1,,RB,4900,LV,LAC,28.3,LV by 3,-9%,3%,2%,0.0,0.0,0.0,0.0,0.0,8.3,6.1,6.3,1.1,4.9,3.0,1.5,1.7,0.2,4.0,13,4.2,6.1,6.1,0.4,11.8,6.2,1.3,1.2,0.2
Chris Streveler,,,QB,4900,ARI,PHI,28.3,ARI by 7,-8%,9%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.1,-0.1,0.2,0.0,0.0,0.0,0.0
Curtis Samuel,1,,WR,4800,CAR,@GB,21.3,GB by 9,-6%,-6%,-9%,0.0,0.0,0.0,0.0,0.0,1.3,2.4,1.7,0.8,4.8,8.0,6.0,6.4,0.9,8.1,13,16.7,13.9,13.9,6.3,21.4,13.1,2.7,8.8,1.8
Sam Darnold,,,QB,4800,NYJ,@LAR,13.5,LAR by 17,-20%,-19%,-26%,25.3,29.7,32.6,2.8,5.8,2.0,2.7,2.3,0.1,7.3,0.0,0.0,0.0,0.0,0.0,57,11.8,11.4,11.4,4.1,18.8,12.8,2.7,14.1,2.9
Mike Gesicki,0,Q,TE,4800,MIA,NE,21.3,MIA by 1,-9%,6%,-29%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,5.2,0.0,1.0,8.9,0,19.6,11.0,11.0,1.7,20.4,0.0,0.0,0.0,0.0
Mike Williams,,,WR,4800,LAC,@LV,25.3,LV by 3,7%,10%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,4.7,5.5,3.9,0.7,8.7,6,4.6,10.0,10.0,0.8,19.2,8.0,1.7,4.2,0.9
Jamaal Williams,,Q,RB,4800,GB,CAR,30.3,GB by 9,5%,-3%,9%,0.0,0.0,0.0,0.0,0.0,10.7,9.4,8.2,1.8,4.2,0.7,2.8,2.8,0.3,6.7,16,7.6,10.0,10.0,3.7,16.4,8.2,1.7,4.0,0.8
Michael Pittman Jr.,1,,WR,4800,IND,HOU,28.8,IND by 7,6%,31%,9%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.0,12.0,6.3,5.0,5.8,0.9,8.4,9,7.0,8.6,8.6,2.4,14.8,11.0,2.3,3.9,0.8
Brett Rypien,,,QB,4800,DEN,BUF,21.8,BUF by 6,3%,1%,1%,13.3,13.3,0.7,2.3,7.4,1.7,1.7,0.1,0.3,-1.0,0.0,0.0,0.0,0.0,0.0,1,5.1,5.1,5.1,-2.8,13.0,0.1,0.0,0.0,0.0
Boston Scott,1,,RB,4800,PHI,@ARI,21.3,ARI by 7,-6%,3%,-4%,0.0,0.0,0.0,0.0,0.0,2.3,4.8,3.5,0.6,4.6,3.0,2.3,1.7,0.4,6.4,8,4.4,6.3,6.3,0.6,12.1,4.7,1.0,1.7,0.4
Ameer Abdullah,,,RB,4800,MIN,CHI,25.0,MIN by 3,-3%,-1%,-11%,0.0,0.0,0.0,0.0,0.0,1.7,0.5,1.8,0.1,4.1,1.0,0.5,0.7,0.1,8.5,4,2.7,1.5,1.5,-1.3,4.2,1.9,0.4,0.0,0.0
Cole Beasley,4,,WR,4700,BUF,@DEN,27.8,BUF by 6,-8%,12%,-4%,0.3,0.1,0.0,0.1,20.0,0.0,0.0,0.0,0.0,0.0,8.3,7.2,7.3,0.8,9.1,12,16.5,15.4,15.4,6.2,24.5,14.1,3.0,22.2,4.7
Todd Gurley II,,,RB,4700,ATL,TB,22.3,TB by 6,4%,-31%,-11%,0.0,0.0,0.0,0.0,0.0,7.3,15.1,9.2,4.0,3.6,2.0,2.3,2.2,0.0,3.5,18,4.0,12.5,12.5,4.8,20.3,9.3,2.0,3.4,0.7
Sterling Shepard,,,WR,4700,NYG,CLE,19.5,CLE by 5,4%,-2%,6%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.0,9.3,6.3,6.8,7.3,0.7,6.8,13,8.5,10.8,10.8,6.4,15.3,12.0,2.6,8.8,1.9
Salvon Ahmed,0,,RB,4700,MIA,NE,21.3,MIA by 1,-9%,6%,-1%,0.0,0.0,0.0,0.0,0.0,13.3,13.3,11.7,3.3,4.2,2.3,2.3,1.8,0.3,5.1,21,10.7,10.7,10.7,4.5,17.0,8.5,1.8,24.7,5.3
Russell Gage,5,,WR,4700,ATL,TB,22.3,TB by 6,4%,-31%,7%,0.3,0.2,0.0,0.0,19.5,0.0,0.1,0.0,0.1,-2.0,6.7,6.5,7.7,1.1,7.2,12,13.4,10.4,10.4,3.7,17.0,12.3,2.6,17.8,3.8
Latavius Murray,2,,RB,4700,NO,KC,24.3,KC by 3,-4%,10%,3%,0.0,0.0,0.0,0.0,0.0,9.3,10.0,9.6,1.8,4.5,1.3,1.5,1.6,0.3,6.3,17,11.3,8.9,8.9,1.3,16.5,8.6,1.8,10.9,2.3
Mark Ingram II,,,RB,4700,BAL,JAX,30.3,BAL by 13,14%,25%,28%,0.0,0.0,0.0,0.0,0.0,2.3,6.3,0.0,1.1,4.1,0.7,0.8,0.0,0.2,7.0,0,1.7,5.0,5.0,-0.1,10.2,0.0,0.0,0.0,0.0
Ben DiNucci,,,QB,4700,DAL,SF,21.0,SF by 3,-12%,-9%,-6%,14.3,14.3,0.0,1.0,5.1,2.0,2.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0,3.0,3.0,3.0,-0.9,6.9,0.0,0.0,0.0,0.0
DeAndre Washington,,,RB,4700,MIA,NE,21.3,MIA by 1,-9%,6%,-1%,0.0,0.0,0.0,0.0,0.0,9.3,7.8,4.6,2.3,2.9,3.0,2.5,1.0,0.3,3.0,9,5.1,4.3,4.3,0.4,8.2,6.1,1.3,0.0,0.0
Garrett Gilbert,,,QB,4600,DAL,SF,21.0,SF by 3,-12%,-9%,-6%,38.0,38.0,0.8,5.0,6.4,3.0,3.0,0.2,0.0,9.3,0.0,0.0,0.0,0.0,0.0,2,15.5,15.5,15.5,15.5,15.5,0.3,0.1,0.0,0.0
Tee Higgins,1,,WR,4600,CIN,PIT,13.8,PIT by 13,-12%,-15%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,5.6,6.7,7.0,6.7,0.6,8.5,11,12.0,13.4,13.4,6.0,20.7,11.2,2.4,6.1,1.3
Jakobi Meyers,1,,WR,4600,NE,@MIA,20.3,MIA by 1,1%,3%,1%,0.0,0.1,0.0,0.0,24.0,0.0,0.1,0.1,0.0,2.0,5.7,5.3,6.4,0.5,8.7,11,7.5,9.3,9.3,0.1,18.5,10.4,2.3,20.1,4.4
Brandon Allen,,O,QB,4600,CIN,PIT,13.8,PIT by 13,-12%,-15%,-27%,28.0,28.0,0.0,4.0,6.0,3.3,3.3,0.0,0.0,2.2,0.3,0.3,0.0,0.3,0.0,0,10.5,10.5,10.5,7.5,13.5,0.0,0.0,0.0,0.0
Sammy Watkins,,,WR,4600,KC,@NO,27.3,KC by 3,-13%,-24%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,3.0,5.3,5.6,5.4,1.1,7.7,8,7.5,9.6,9.6,3.9,15.4,10.0,2.2,10.0,2.2
Adrian Peterson,1,,RB,4600,DET,@TEN,20.3,TEN by 11,14%,-1%,4%,0.0,0.0,0.0,0.0,0.0,11.7,10.7,6.8,2.3,3.7,0.7,1.4,0.7,0.1,5.6,12,13.1,8.4,8.4,2.7,14.1,5.1,1.1,2.3,0.5
CeeDee Lamb,0,,WR,4500,DAL,SF,21.0,SF by 3,-12%,-9%,-4%,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.6,0.0,7.5,5.0,6.8,6.5,0.8,8.6,13,10.6,13.5,13.5,6.2,20.8,11.7,2.6,19.5,4.3
Robert Tonyan,2,,TE,4500,GB,CAR,30.3,GB by 9,5%,-3%,18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.6,0.5,10.3,7,15.4,11.8,11.8,3.0,20.6,11.0,2.4,10.8,2.4
Leonard Fournette,8,,RB,4500,TB,@ATL,28.3,TB by 6,17%,-6%,-12%,0.0,0.0,0.0,0.0,0.0,6.0,6.9,14.1,1.4,3.9,3.3,3.7,3.3,0.6,4.6,27,6.5,9.3,9.3,0.6,18.1,13.8,3.1,21.5,4.8
Julian Edelman,,O,WR,4500,NE,@MIA,20.3,MIA by 1,1%,3%,1%,0.7,0.3,0.0,0.0,19.0,0.0,0.3,0.0,0.0,11.0,5.0,6.5,0.0,0.7,8.1,0,4.4,9.9,9.9,-0.2,19.9,0.0,0.0,0.0,0.0
Giovani Bernard,,,RB,4500,CIN,PIT,13.8,PIT by 13,-12%,-15%,-31%,0.0,0.0,0.0,0.0,0.0,7.7,6.2,7.7,1.0,3.3,2.7,3.8,3.2,0.7,5.6,18,5.4,8.9,8.9,2.5,15.3,8.2,1.8,22.7,5.0
James White,,,RB,4500,NE,@MIA,20.3,MIA by 1,1%,3%,-6%,0.0,0.0,0.0,0.0,0.0,2.7,2.6,3.4,0.4,3.6,2.3,4.4,4.1,0.5,5.6,13,6.9,7.9,7.9,2.5,13.4,8.5,1.9,9.5,2.1
Zack Moss,0,,RB,4500,BUF,@DEN,27.8,BUF by 6,-8%,12%,2%,0.0,0.0,0.0,0.0,0.0,8.3,8.4,10.3,2.2,4.0,1.3,1.6,1.4,0.2,5.1,19,5.2,7.8,7.8,1.7,13.8,8.9,2.0,8.1,1.8
Devonta Freeman,,O,RB,4500,NYG,CLE,19.5,CLE by 5,4%,-2%,-4%,0.0,0.0,0.0,0.0,0.0,12.7,10.8,0.9,1.2,3.2,2.0,2.0,0.0,0.6,5.8,2,8.1,7.2,7.2,0.4,14.0,0.0,0.0,0.0,0.0
P.J. Walker,,,QB,4500,CAR,@GB,21.3,GB by 9,-6%,-6%,-11%,14.0,14.0,0.8,1.7,6.5,1.7,1.7,0.1,0.3,-0.4,0.3,0.3,0.0,0.0,0.0,1,4.2,4.2,4.2,-2.6,11.1,0.7,0.2,0.0,0.0
Colt McCoy,1,,QB,4500,NYG,CLE,19.5,CLE by 5,4%,-2%,17%,11.7,11.7,33.3,1.3,4.4,2.3,2.3,2.3,0.3,1.3,0.0,0.0,0.0,0.0,0.0,61,3.7,3.7,3.7,-1.4,8.8,12.9,2.9,9.1,2.0
Blaine Gabbert,,,QB,4500,TB,@ATL,28.3,TB by 6,17%,-6%,31%,0.3,0.3,0.9,0.0,0.0,2.3,2.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,-0.1,0.2,0.7,0.2,0.0,0.0
John Wolford,,,QB,4500,LAR,NYJ,30.5,LAR by 17,20%,-3%,24%,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0
Jamison Crowder,0,,WR,4400,NYJ,@LAR,13.5,LAR by 17,-20%,-19%,-21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,7.6,7.8,1.0,7.5,13,10.2,14.7,14.7,4.5,24.8,11.0,2.5,12.6,2.9
Jake Luton,,,QB,4400,JAX,@BAL,17.3,BAL by 13,-4%,1%,-11%,36.7,36.7,0.0,1.7,5.7,0.3,0.3,0.0,0.3,13.0,0.0,0.0,0.0,0.0,0.0,0,12.4,12.4,12.4,0.5,24.4,0.0,0.0,0.0,0.0
Joe Flacco,,,QB,4400,NYJ,@LAR,13.5,LAR by 17,-20%,-19%,-26%,33.0,26.8,0.7,2.4,6.4,0.7,1.2,0.1,0.2,3.7,0.0,0.0,0.0,0.0,0.0,1,14.4,11.6,11.6,3.4,19.7,0.1,0.0,0.0,0.0
Chase Edmonds,,,RB,4400,ARI,PHI,28.3,ARI by 7,-8%,9%,-6%,0.0,0.0,0.0,0.0,0.0,6.3,6.4,5.7,1.0,4.9,5.3,4.5,4.3,0.7,6.0,15,8.0,11.2,11.2,5.4,16.9,10.2,2.3,15.6,3.5
Jeff Driskel,,,QB,4400,DEN,BUF,21.8,BUF by 6,3%,1%,1%,21.3,21.3,0.0,2.3,6.8,2.0,2.0,0.0,0.3,4.7,0.0,0.0,0.0,0.0,0.0,0,10.7,10.7,10.7,1.3,20.1,0.0,0.0,0.0,0.0
Rashard Higgins,0,,WR,4400,CLE,@NYG,24.5,CLE by 5,1%,-13%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,5.1,0.6,10.6,8,14.3,9.5,9.5,1.8,17.3,11.2,2.5,11.6,2.6
Eric Ebron,1,,TE,4400,PIT,@CIN,26.8,PIT by 13,5%,13%,27%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,6.0,6.3,1.1,6.3,12,11.5,9.6,9.6,5.0,14.1,10.8,2.5,0.0,0.0
Darrell Henderson Jr.,0,,RB,4400,LAR,NYJ,30.5,LAR by 17,20%,-3%,3%,0.0,0.0,0.0,0.0,0.0,5.0,9.6,5.0,2.4,4.5,1.3,1.8,0.9,0.3,6.5,9,5.9,9.7,9.7,1.8,17.5,5.0,1.1,1.3,0.3
Jalen Reagor,0,Q,WR,4400,PHI,@ARI,21.3,ARI by 7,-6%,3%,2%,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.5,0.0,12.0,4.0,4.8,4.9,0.5,7.9,8,8.0,8.7,8.7,5.9,11.5,8.2,1.9,8.9,2.0
Gus Edwards,3,,RB,4400,BAL,JAX,30.3,BAL by 13,14%,25%,28%,0.0,0.0,0.0,0.0,0.0,5.7,8.4,8.7,1.3,4.6,1.0,0.8,0.6,0.0,5.1,15,9.1,7.3,7.3,1.7,12.9,8.0,1.8,9.8,2.2
Benny Snell Jr.,,,RB,4400,PIT,@CIN,26.8,PIT by 13,5%,13%,0%,0.0,0.0,0.0,0.0,0.0,6.0,5.7,5.6,1.1,3.1,1.0,0.5,0.6,0.1,0.8,12,4.0,3.8,3.8,-0.7,8.3,3.9,0.9,19.7,4.5
Trace McSorley,,O,QB,4400,BAL,JAX,30.3,BAL by 13,14%,25%,20%,4.0,4.0,0.0,0.0,3.3,2.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0
Peyton Barber,0,,RB,4400,WAS,SEA,19.5,SEA by 5.5,23%,-18%,2%,0.0,0.0,0.0,0.0,0.0,12.3,6.5,12.1,1.2,2.7,1.0,0.5,1.0,0.0,2.0,22,6.6,3.6,3.6,-0.7,7.9,7.5,1.7,6.5,1.5
Case Keenum,,,QB,4400,CLE,@NYG,24.5,CLE by 5,1%,-13%,-11%,10.0,10.0,0.7,0.0,4.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.8,1.8,1.8,1.8,1.8,0.3,0.1,0.0,0.0
Robert Griffin III,,O,QB,4400,BAL,JAX,30.3,BAL by 13,14%,25%,20%,0.7,0.7,0.0,0.0,4.5,1.7,1.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,-0.2,-0.2,-0.2,-0.7,0.3,0.0,0.0,0.0,0.0
Tim Patrick,1,,WR,4300,DEN,BUF,21.8,BUF by 6,3%,1%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.6,5.6,0.8,9.6,9,11.0,12.7,12.7,5.2,20.2,11.8,2.7,4.4,1.0
Christian Kirk,0,,WR,4300,ARI,PHI,28.3,ARI by 7,-8%,9%,0%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.0,1.5,4.3,5.4,6.2,0.8,7.9,10,3.5,10.7,10.7,2.3,19.1,10.8,2.5,6.3,1.5
Hunter Henry,0,,TE,4300,LAC,@LV,25.3,LV by 3,7%,10%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,6.5,5.8,0.9,6.4,9,8.4,9.8,9.8,5.7,13.9,10.2,2.4,17.5,4.1
Willie Snead IV,2,,WR,4300,BAL,JAX,30.3,BAL by 13,14%,25%,11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,4.1,4.5,0.7,9.1,7,11.5,8.4,8.4,0.9,16.0,9.5,2.2,0.0,0.0
Sony Michel,,,RB,4300,NE,@MIA,20.3,MIA by 1,1%,3%,-6%,0.0,0.0,0.0,0.0,0.0,5.7,7.2,13.6,1.7,5.3,0.7,0.8,1.0,0.0,9.2,26,3.0,6.6,6.6,-0.4,13.6,9.9,2.3,9.2,2.1
Henry Ruggs III,,O,WR,4300,LV,LAC,28.3,LV by 3,-9%,3%,-7%,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6.0,4.0,3.5,0.0,0.2,10.9,0,9.9,7.5,7.5,0.8,14.2,0.0,0.0,0.0,0.0
Samaje Perine,,,RB,4300,CIN,PIT,13.8,PIT by 13,-12%,-15%,-31%,0.0,0.0,0.0,0.0,0.0,4.3,2.8,6.0,0.6,3.8,1.0,0.6,0.5,0.3,3.1,11,2.7,2.3,2.3,-1.1,5.6,3.7,0.9,1.4,0.3
Anthony McFarland Jr.,,,RB,4300,PIT,@CIN,26.8,PIT by 13,5%,13%,0%,0.0,0.0,0.0,0.0,0.0,3.3,3.0,2.0,0.0,3.4,1.0,0.9,0.7,0.0,4.0,5,2.0,1.9,1.9,-0.2,4.0,2.2,0.5,2.4,0.6
