Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Justin Jackson,,,RB,4200,LAC,NYG,26.5,LAC by 10,3%,9%,10%,0.0,0.0,0,0.0,0.0,2.3,2.2,3.9,0.6,5.9,1.0,1.1,1.4,0.3,4.0,8,1.4,2.8,2.8,0.0,5.5,4.0,1.0,5.2,1.2
Royce Freeman,,,RB,4200,HOU,SEA,17.0,SEA by 7.5,18%,7%,30%,0.0,0.0,0,0.0,0.0,4.0,3.4,3.5,0.3,3.6,1.3,1.0,1.1,0.0,3.7,8,2.8,2.2,2.2,1.0,3.3,3.2,0.8,12.6,3.0
Kyle Allen,,,QB,4200,WAS,DAL,22.0,DAL by 4,11%,-2%,8%,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.2,0.5
Chase Daniel,,,QB,4200,LAC,NYG,26.5,LAC by 10,3%,9%,0%,0.0,0.0,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.7,0.2,-0.2,-0.0
Khalil Herbert,,,RB,4200,CHI,@GB,15.5,GB by 12.5,-7%,-9%,-10%,0.0,0.0,0,0.0,0.0,3.0,7.8,3.3,0.9,4.1,0.3,0.9,1.1,0.2,5.0,7,1.5,5.3,5.3,-2.3,12.9,2.9,0.7,0.3,0.1
Kene Nwangwu,,,RB,4200,MIN,PIT,23.8,MIN by 3.5,-1%,16%,3%,0.0,0.0,0,0.0,0.0,1.0,0.7,1.4,0.0,4.0,1.0,0.5,1,0.2,1.3,4,3.0,2.7,2.7,-0.7,6.0,1.3,0.3,0.0,0.0
Josh Reynolds,1,,WR,4100,DET,@DEN,16.5,DEN by 8.5,-6%,-7%,-9%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,5.0,3.5,5.5,0.3,8.2,10,9.0,5.7,5.7,-0.6,12.1,9.5,2.3,8.2,2.0
Tyler Conklin,1,,TE,4100,MIN,PIT,23.8,MIN by 3.5,-1%,16%,-18%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,5.3,5.4,1.2,7.3,8,7.9,9.3,9.3,4.3,14.3,10.2,2.5,4.0,1.0
K.J. Osborn,1,,WR,4100,MIN,PIT,23.8,MIN by 3.5,-1%,16%,4%,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.0,10.0,4.3,4.5,5.5,0.4,7.6,9,6.4,7.9,7.9,0.7,15.2,10.9,2.7,17.3,4.2
Christian McCaffrey,,O,RB,4000,CAR,ATL,22.5,CAR by 2.5,6%,6%,9%,0.0,0.0,0.0,0.0,0.0,11.0,14.1,0.0,2.7,4.5,6.3,5.9,0.0,0.4,8.4,0,18.2,18.2,18.2,8.1,28.4,0.0,0.0,0.0,0.0
Jameis Winston,,O,QB,4000,NO,@NYJ,24.0,NO by 5,12%,18%,1%,25.0,23.0,0.0,3.0,7.3,6.0,4.6,0.0,0.6,5.2,0.0,0.0,0.0,0.0,0.0,0,18.3,17.3,17.3,9.3,25.4,0.0,0.0,0.0,0.0
Mike White,,O,QB,4000,NYJ,NO,19.0,NO by 5,7%,-15%,8%,33.3,33.0,0.8,2.8,7.2,1.7,1.3,0.1,0.0,-0.2,0.0,0.0,0,0.0,0.0,2,15.0,13.8,13.8,2.1,25.4,0.0,0.0,0.0,0.0
Chris Carson,,O,RB,4000,SEA,@HOU,24.5,SEA by 7.5,0%,28%,10%,0.0,0.0,0,0.0,0.0,12.7,13.5,0,1.8,4.3,1.0,1.5,0,0.0,4.8,0,11.8,12.3,12.3,6.7,17.8,0.0,0.0,0.0,0.0
Josh Johnson,,,QB,4000,SEA,@HOU,24.5,SEA by 7.5,0%,28%,0%,15.0,15.0,0.0,3.3,7.4,1.3,1.3,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0,10.4,10.4,10.4,-5.3,26.1,0.0,0.0,0.0,0.0
Jamal Agnew,,O,WR,4000,JAX,@TEN,17.5,TEN by 8.5,9%,-13%,22%,0.0,0.0,0,0.0,0.0,1.7,0.7,0,0.0,15.9,4.3,4.0,0,0.3,5.7,0,8.6,7.6,7.6,2.0,13.2,0.0,0.0,0.0,0.0
Cooper Rush,,,QB,4000,DAL,@WAS,26.0,DAL by 4,13%,-19%,24%,14.3,14.3,0.9,1.7,8.0,1.3,1.3,0.1,0.0,-1.0,0.0,0.0,0,0.0,0.0,2,7.4,7.4,7.4,-5.4,20.2,0.2,0.1,0.0,0.0
Austin Walter,,Q,RB,4000,NYJ,NO,19.0,NO by 5,7%,-15%,-22%,0.0,0.0,0,0.0,0.0,5.0,5.0,8.1,3.0,4.0,1.5,1.5,2.3,0.0,3.0,18,6.5,6.5,6.5,1.7,11.2,7.0,1.8,0.0,0.0
Peyton Barber,,,RB,4000,LV,@KC,19.3,KC by 9.5,8%,2%,1%,0.0,0.0,0,0.0,0.0,0.7,7.6,4.7,1.6,3.8,0.3,1.2,1.2,0.2,5.5,10,0.5,6.2,6.2,-5.1,17.4,3.3,0.8,4.0,1.0
JaMycal Hasty,1,,RB,4000,SF,@CIN,24.8,SF by 1,10%,-18%,7%,0.0,0.0,0,0.0,0.0,1.3,2.2,5.9,0.7,3.7,2.0,3.0,3.2,0.5,5.1,15,3.2,5.5,5.5,1.9,9.0,7.3,1.8,4.0,1.0
Jermar Jefferson,2,,RB,4000,DET,@DEN,16.5,DEN by 8.5,-6%,-7%,-9%,0.0,0.0,0,0.0,0.0,2.7,2.0,11.4,0.4,6.5,0.3,1.0,2.9,0.0,4.6,25,4.0,5.0,5.0,-1.1,11.1,9.7,2.4,0.0,0.0
Rodney Smith,,,RB,4000,TEN,JAX,26.0,TEN by 8.5,6%,4%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty'Son Williams,,,RB,4000,BAL,@CLE,19.8,CLE by 3,-10%,-7%,-9%,0.0,0.0,0,0.0,0.0,0.3,3.8,0.7,0.4,5.3,0.3,1.3,0.8,0.3,7.0,2,0.0,4.6,4.6,-1.8,11.0,0.6,0.1,0.0,0.0
Wendell Smallwood,,O,RB,4000,WAS,DAL,22.0,DAL by 4,11%,-2%,-17%,0.0,0.0,0,0.0,0.0,1.0,1.0,1,0.0,13.0,2.0,2.0,0,0.0,6.0,2,4.5,4.5,4.5,4.5,4.5,0.0,0.0,0.0,0.0
Kyle Juszczyk,,,RB,4000,SF,@CIN,24.8,SF by 1,10%,-18%,7%,0.0,0.0,0,0.0,0.0,0.0,0.6,1,0.2,2.3,2.3,2.3,2.4,0.3,8.6,6,3.8,4.5,4.5,0.4,8.6,4.3,1.1,1.5,0.4
Foster Moreau,1,,TE,4000,LV,@KC,19.3,KC by 9.5,8%,2%,18%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.3,1.8,4.4,0.4,7.7,7,4.9,4.0,4.0,-1.8,9.8,8.6,2.1,4.3,1.1
Darrynton Evans,,O,RB,4000,TEN,JAX,26.0,TEN by 8.5,6%,4%,2%,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.5,2.0,2.0,0.0,0.0,5.5,0,3.8,3.8,3.8,3.8,3.8,0.0,0.0,0.0,0.0
Chris Evans,,Q,RB,4000,CIN,SF,23.8,SF by 1,-13%,1%,2%,0.0,0.0,0.0,0.0,0.0,1.7,0.9,0.0,0.0,4.6,1.0,1.1,0.0,0.1,11.5,0,2.5,3.4,3.4,-1.3,8.0,0.0,0.0,0.0,0.0
Demetric Felton,,,RB,4000,CLE,BAL,22.8,CLE by 3,16%,-25%,-12%,0.0,0.0,0,0.0,0.0,1.0,0.5,0.6,0.0,3.0,0.7,1.4,1.5,0.1,9.8,3,1.1,3.2,3.2,-0.6,7.1,1.8,0.5,0.0,0.0
Trey Sermon,,O,RB,4000,SF,@CIN,24.8,SF by 1,10%,-18%,7%,0.0,0.0,0,0.0,0.0,3.3,4.6,0,0.1,4.1,0.3,0.4,0,0.0,6.5,0,2.2,3.1,3.1,-1.4,7.7,0.0,0.0,0.0,0.0
Derrick Gore,,,RB,4000,KC,LV,28.8,KC by 9.5,-2%,11%,14%,0.0,0.0,0,0.0,0.0,3.0,3.3,1.3,1.0,4.0,0.3,0.3,0.3,0.0,6.5,3,1.6,2.9,2.9,-1.2,6.9,1.9,0.5,16.9,4.2
Alec Ingold,,,RB,4000,LV,@KC,19.3,KC by 9.5,8%,2%,1%,0.0,0.0,0,0.0,0.0,0.3,0.2,0,0.1,0.5,1.7,1.3,0,0.3,7.1,0,3.8,2.7,2.7,-0.3,5.8,0.8,0.2,0.0,0.0
Qadree Ollison,,,RB,4000,ATL,@CAR,20.0,CAR by 2.5,-25%,1%,-19%,0.0,0.0,0,0.0,0.0,3.7,3.7,2.9,0.3,3.7,1.3,1.3,1,0.0,2.0,7,2.6,2.6,2.6,-0.1,5.3,2.6,0.7,1.3,0.3
Wayne Gallman Jr.,,,RB,4000,ATL,@CAR,20.0,CAR by 2.5,-25%,1%,-19%,0.0,0.0,0.0,0.0,0.0,6.7,4.7,0.0,0.2,3.7,0.7,0.5,0.0,0.0,7.0,0,3.4,2.2,2.2,-1.1,5.6,0.0,0.0,0.0,0.0
Jalen Richard,,O,RB,4000,LV,@KC,19.3,KC by 9.5,8%,2%,1%,0.0,0.0,0,0.0,0.0,0.0,0.8,1.6,0.2,1.6,1.3,1.7,1.6,0.3,4.5,5,1.7,2.2,2.2,0.2,4.2,0.0,0.0,0.0,0.0
Godwin Igwebuike,,,RB,4000,DET,@DEN,16.5,DEN by 8.5,-6%,-7%,-9%,0.0,0.0,0,0.0,0.0,1.0,1.1,8,0.0,11.6,1.3,1.0,3,0.0,7.0,20,1.6,3.6,3.6,-1.1,8.3,9.4,2.4,2.5,0.6
Raheem Mostert,,O,RB,4000,SF,@CIN,24.8,SF by 1,10%,-18%,7%,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
Jerick McKinnon,,O,RB,4000,KC,LV,28.8,KC by 9.5,-2%,11%,14%,0.0,0.0,0,0.0,0.0,1.0,0.6,0,0.0,5.4,2.0,1.5,0,0.3,4.8,0,3.3,2.0,2.0,-0.1,4.1,0.0,0.0,0.0,0.0
Chad Henne,,,QB,4000,KC,LV,28.8,KC by 9.5,-2%,11%,3%,8.0,8.0,1,0.5,5.1,1.5,1.5,0.1,0.0,0.7,0.0,0.0,0,0.0,0.0,2,1.7,1.7,1.7,-1.0,4.5,0.3,0.1,-0.2,-0.1
Eli Penny,,,RB,4000,NYG,@LAC,16.5,LAC by 10,-11%,25%,9%,0.0,0.0,0,0.0,0.0,0.0,1.8,1.2,0.2,4.0,0.0,0.5,0.7,0.1,1.5,3,0.0,1.7,1.7,-1.0,4.3,0.7,0.2,10.1,2.5
Patrick Ricard,,,RB,4000,BAL,@CLE,19.8,CLE by 3,-10%,-7%,-9%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,2.0,1.3,1.1,0.0,0.2,4.8,0,1.0,1.7,1.7,-1.8,5.3,0.0,0.0,0.0,0.0
Larry Rountree III,,,RB,4000,LAC,NYG,26.5,LAC by 10,3%,9%,10%,0.0,0.0,0.0,0.0,0.0,2.3,3.6,0.0,0.7,2.4,0.0,0.2,0.0,0.0,-0.5,0,2.5,1.6,1.6,-0.6,3.8,0.0,0.0,0.0,0.0
Joshua Kelley,,,RB,4000,LAC,NYG,26.5,LAC by 10,3%,9%,10%,0.0,0.0,0,0.0,0.0,0.7,1.8,1.2,0.0,3.7,1.0,0.7,1,0.2,4.8,3,1.5,1.5,1.5,0.1,2.9,1.2,0.3,4.8,1.2
Mike Boone,,O,RB,4000,DEN,DET,25.0,DEN by 8.5,7%,16%,14%,0.0,0.0,0,0.0,0.0,1.3,0.8,1.1,0.0,8.8,0.3,0.4,0.1,0.0,11.0,2,2.1,1.5,1.5,-1.2,4.3,0.0,0.0,0.0,0.0
Scottie Phillips,,O,RB,4000,HOU,SEA,17.0,SEA by 7.5,18%,7%,30%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Smith,,,RB,4000,ATL,@CAR,20.0,CAR by 2.5,-25%,1%,-19%,0.0,0.0,0,0.0,0.0,1.0,0.9,0.8,0.1,3.4,1.3,0.9,1,0.0,5.9,3,2.6,1.6,1.6,-0.4,3.6,1.3,0.3,0.0,0.0
Jaret Patterson,,,RB,4000,WAS,DAL,22.0,DAL by 4,11%,-2%,-17%,0.0,0.0,0,0.0,0.0,3.0,2.8,2.7,0.3,3.2,0.0,0.3,1,0.0,2.3,6,0.8,1.1,1.1,-0.3,2.5,2.5,0.6,4.8,1.2
Tim Boyle,,,QB,4000,DET,@DEN,16.5,DEN by 8.5,-6%,-7%,-12%,23.0,23.0,0.9,0.0,3.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,2,1.1,1.1,1.1,1.1,1.1,0.2,0.1,0.0,0.0
Alex Armah,,,RB,4000,WAS,DAL,22.0,DAL by 4,11%,-2%,-17%,0.0,0.0,0.0,0.0,0.0,0.7,0.6,0.0,0.1,4.2,0.0,0.1,0.0,0.1,1.0,0,0.4,1.0,1.0,-1.3,3.3,0.0,0.0,0.0,0.0
Adam Prentice,,,RB,4000,NO,@NYJ,24.0,NO by 5,12%,18%,50%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.5,0,0.0,10.0,0,1.0,1.0,1.0,-0.4,2.4,0.5,0.1,0.0,0.0
Chris Streveler,,,QB,4000,BAL,@CLE,19.8,CLE by 3,-10%,-7%,-2%,4.5,4.5,0.0,0.5,4.0,1.5,1.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,-0.1,2.2,0.0,0.0,0.0,0.0
Andy Janovich,,,RB,4000,CLE,BAL,22.8,CLE by 3,16%,-25%,-12%,0.0,0.0,0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.1,0.4,0.0,0.0,1,0.0,1.0,1.0,-1.1,3.1,0.5,0.1,1.3,0.3
C.J. Beathard,,,QB,4000,JAX,@TEN,17.5,TEN by 8.5,9%,-13%,13%,1.0,1.0,0.9,0.0,16.5,0.5,0.5,0.1,0.0,2.0,0.0,0.0,0,0.0,0.0,2,0.8,0.8,0.8,0.0,1.6,0.2,0.1,0.0,0.0
Nick Bawden,,,RB,4000,NYJ,NO,19.0,NO by 5,7%,-15%,-22%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.3,1.1,0.0,20.0,2,1.0,0.8,0.8,-0.8,2.3,0.8,0.2,0.0,0.0
Gabe Nabers,,,RB,4000,LAC,NYG,26.5,LAC by 10,3%,9%,10%,0.0,0.0,0,0.0,0.0,0.0,0.2,0.2,0.0,2.0,0.3,0.5,0.4,0.0,5.7,1,0.5,0.8,0.8,-0.5,2.1,0.5,0.1,0.0,0.0
Ryan Fitzpatrick,,O,QB,4000,WAS,DAL,22.0,DAL by 4,11%,-2%,8%,6.0,6.0,0,1.0,2.2,1.0,1.0,0,1.0,2.0,0.0,0.0,0,0.0,0.0,0,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0
Dare Ogunbowale,,,RB,4000,JAX,@TEN,17.5,TEN by 8.5,9%,-13%,-16%,0.0,0.0,0,0.0,0.0,0.0,0.4,0.5,0.1,2.6,0.3,0.3,0.8,0.1,8.0,2,0.0,0.6,0.6,-0.5,1.7,0.8,0.2,2.5,0.6
David Blough,,,QB,4000,DET,@DEN,16.5,DEN by 8.5,-6%,-7%,-12%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0
Dwayne Washington,,,RB,4000,NO,@NYJ,24.0,NO by 5,12%,18%,50%,0.0,0.0,0,0.0,0.0,0.3,0.4,1.1,0.0,4.0,0.3,0.2,0.2,0.0,6.0,2,0.6,0.5,0.5,-0.4,1.3,0.8,0.2,0.0,0.0
Trayveon Williams,,,RB,4000,CIN,SF,23.8,SF by 1,-13%,1%,2%,0.0,0.0,0,0.0,0.0,2.0,2.0,0.2,0.7,2.2,0.0,0.0,0,0.0,0.0,0,0.4,0.4,0.4,-0.3,1.2,0.4,0.1,0.0,0.0
Ke'Shawn Vaughn,,,RB,4000,TB,BUF,28.5,TB by 3.5,-30%,-5%,-11%,0.0,0.0,0,0.0,0.0,1.0,1.1,0.3,0.0,3.9,0.0,0.0,0,0.0,0.0,0,0.1,0.4,0.4,-0.6,1.4,0.2,0.1,0.0,0.0
John Kelly Jr.,,,RB,4000,CLE,BAL,22.8,CLE by 3,16%,-25%,-12%,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0,0.4,0.4,0.4,-0.3,1.2,0.0,0.0,0.0,0.0
Corey Clement,,,RB,4000,DAL,@WAS,26.0,DAL by 4,13%,-19%,-8%,0.0,0.0,0,0.0,0.0,0.0,0.8,4.2,0.0,2.2,0.0,0.1,1.3,0.0,5.0,9,0.0,0.3,0.3,-0.7,1.3,3.4,0.8,5.6,1.4
Michael Burton,,,RB,4000,KC,LV,28.8,KC by 9.5,-2%,11%,14%,0.0,0.0,0,0.0,0.0,0.3,0.4,0.5,0.0,3.0,0.0,0.1,0.2,0.0,11.0,1,0.1,0.3,0.3,-0.3,0.9,0.7,0.2,0.3,0.1
Jason Cabinda,,,RB,4000,DET,@DEN,16.5,DEN by 8.5,-6%,-7%,-9%,0.0,0.0,0.0,0.0,0.0,0.7,0.8,0.0,0.0,7.7,0.7,0.5,0.0,0.0,0.0,0,0.7,0.6,0.6,-0.4,1.6,0.0,0.0,0.0,0.0
Reggie Gilliam,,,RB,4000,BUF,@TB,25.0,TB by 3.5,6%,-25%,-4%,0.0,0.0,0,0.0,0.0,0.0,0.3,0.4,0.2,1.0,0.3,0.3,0.7,0.1,5.0,2,0.6,0.3,0.3,-0.4,1.1,0.6,0.1,0.0,0.0
Jaylen Samuels,,O,RB,4000,HOU,SEA,17.0,SEA by 7.5,18%,7%,30%,0.0,0.0,0,0.0,0.0,2.0,2.0,1.5,0.0,1.0,1.0,1.0,0.8,0.0,0.0,4,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0
Nathan Peterman,,,QB,4000,LV,@KC,19.3,KC by 9.5,8%,2%,10%,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0
Gary Brightwell,,,RB,4000,NYG,@LAC,16.5,LAC by 10,-11%,25%,9%,0.0,0.0,0,0.0,0.0,0.0,0.1,0.2,0.0,4.0,0.0,0.1,0.1,0.0,6.0,0,0.0,0.2,0.2,-0.3,0.7,0.2,0.1,0.0,0.0
La'Mical Perine,,,RB,4000,NYJ,NO,19.0,NO by 5,7%,-15%,-22%,0.0,0.0,0,0.0,0.0,0.3,0.3,1.4,0.0,3.0,0.0,0.0,0.7,0.0,0.0,4,0.1,0.1,0.1,-0.1,0.3,1.3,0.3,2.8,0.7
Damarea Crockett,,,RB,4000,DEN,DET,25.0,DEN by 8.5,7%,16%,14%,0.0,0.0,0,0.0,0.0,0.0,0.3,0.9,0.3,2.3,0.0,0.0,0,0.0,0.0,1,0.0,0.1,0.1,-0.2,0.3,0.5,0.1,0.0,0.0
Jacob Eason,,,QB,4000,SEA,@HOU,24.5,SEA by 7.5,0%,28%,0%,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deshaun Watson,,,QB,4000,HOU,SEA,17.0,SEA by 7.5,18%,7%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Driskel,,,QB,4000,HOU,SEA,17.0,SEA by 7.5,18%,7%,-2%,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0
Nick Bellore,,,RB,4000,SEA,@HOU,24.5,SEA by 7.5,0%,28%,10%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.3
Darius Jackson,,,RB,4000,HOU,SEA,17.0,SEA by 7.5,18%,7%,30%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Shurmur,,,QB,4000,WAS,DAL,22.0,DAL by 4,11%,-2%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Grier,,,QB,4000,DAL,@WAS,26.0,DAL by 4,13%,-19%,24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben DiNucci,,,QB,4000,DAL,@WAS,26.0,DAL by 4,13%,-19%,24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrius Guice,,,RB,4000,WAS,DAL,22.0,DAL by 4,11%,-2%,-17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rico Dowdle,,O,RB,4000,DAL,@WAS,26.0,DAL by 4,13%,-19%,-8%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JaQuan Hardy,,,RB,4000,DAL,@WAS,26.0,DAL by 4,13%,-19%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1
Sewo Olonilua,,O,RB,4000,DAL,@WAS,26.0,DAL by 4,13%,-19%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Sudfeld,,,QB,4000,SF,@CIN,24.8,SF by 1,10%,-18%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Browning,,,QB,4000,CIN,SF,23.8,SF by 1,-13%,1%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Hokit,,,RB,4000,SF,@CIN,24.8,SF by 1,10%,-18%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elijah Holyfield,,,RB,4000,CIN,SF,23.8,SF by 1,-13%,1%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Lauletta,,,QB,4000,JAX,@TEN,17.5,TEN by 8.5,9%,-13%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Hogan,,,QB,4000,TEN,JAX,26.0,TEN by 8.5,6%,4%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Etienne,,O,RB,4000,JAX,@TEN,17.5,TEN by 8.5,9%,-13%,-16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Cottrell,,,RB,4000,JAX,@TEN,17.5,TEN by 8.5,9%,-13%,-16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Wilkins,,,RB,4000,JAX,@TEN,17.5,TEN by 8.5,9%,-13%,-16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tory Carter,,Q,RB,4000,TEN,JAX,26.0,TEN by 8.5,6%,4%,2%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.3,0.1,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0
Shane Buechele,,,QB,4000,KC,LV,28.8,KC by 9.5,-2%,11%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Ragas,,,RB,4000,LV,@KC,19.3,KC by 9.5,8%,2%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.9
Elijah McGuire,,,RB,4000,KC,LV,28.8,KC by 9.5,-2%,11%,14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
