Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Zack Moss,,,RB,4200,BUF,NE,23.3,BUF by 3,-15%,3%,7%,0.0,0.0,0,0.0,0.0,4.3,8.3,1.9,2.6,3.5,1.7,2.9,0.6,0.6,6.4,4,4.5,10.0,10.0,4.3,15.7,1.3,0.3,5.3,1.3
Brandon Bolden,,Q,RB,4200,NE,@BUF,20.3,BUF by 3,-24%,-14%,-17%,0.0,0.0,0,0.0,0.0,1.3,2.2,1.1,0.3,5.4,3.0,2.8,3.9,0.6,9.0,8,7.7,6.7,6.7,1.0,12.5,6.3,1.5,6.5,1.5
Drew Lock,,,QB,4100,DEN,@KC,18.8,KC by 9.5,7%,-1%,12%,14.0,14.0,0.7,2.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.8,1.8,1.8,-0.7,4.2,0.2,0.0,0.0,0.0
Chris Carson,,O,RB,4000,SEA,SF,21.3,SF by 3,-12%,-1%,-3%,0.0,0.0,0,0.0,0.0,12.7,13.5,0,1.8,4.3,1.0,1.5,0,0.0,4.8,0,11.8,12.3,12.3,6.7,17.8,0.0,0.0,0.0,0.0
Mike Glennon,4,Q,QB,4000,NYG,@MIA,18.3,MIA by 4,11%,-7%,13%,25.0,25.0,34.7,7.0,7.8,2.0,2.0,1.5,0.0,1.0,0.0,0.0,0,0.0,0.0,63,10.0,10.0,10.0,10.0,10.0,12.9,3.2,6.5,1.6
Logan Thomas,6,D,TE,4000,WAS,@LV,23.5,LV by 2.5,-1%,12%,38%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.3,4.0,6,0.8,7.4,10,6.4,8.2,8.2,2.9,13.5,10.7,2.7,13.8,3.5
Jamal Agnew,,O,WR,4000,JAX,@LAR,17.5,LAR by 12.5,5%,-8%,4%,0.0,0.0,0,0.0,0.0,1.7,0.7,0,0.0,15.9,4.3,4.0,0,0.3,5.7,0,8.6,7.6,7.6,2.0,13.2,0.0,0.0,0.0,0.0
Peyton Barber,,,RB,4000,LV,WAS,26.0,LV by 2.5,13%,-18%,-11%,0.0,0.0,0,0.0,0.0,8.3,9.5,1,2.0,3.8,1.7,1.3,0.1,0.0,6.2,2,8.8,7.4,7.4,-5.2,20.0,1.0,0.3,1.2,0.3
Nyheim Hines,,,RB,4000,IND,@HOU,27.3,IND by 9,3%,20%,2%,0.0,0.0,0,0.0,0.0,2.3,4.0,4.1,0.4,4.9,2.7,3.6,3.5,0.2,5.3,12,4.3,7.1,7.1,0.3,14.0,7.6,1.9,8.6,2.1
JaMycal Hasty,,,RB,4000,SF,@SEA,24.3,SF by 3,16%,11%,31%,0.0,0.0,0,0.0,0.0,2.3,2.6,1.8,0.8,3.7,4.0,3.6,1.9,0.6,5.1,6,4.7,6.6,6.6,4.0,9.2,2.5,0.6,0.0,0.0
Damien Williams,,Q,RB,4000,CHI,ARI,18.8,ARI by 8,-14%,1%,-9%,0.0,0.0,0.0,0.0,0.0,7.0,5.3,0.0,1.1,3.8,1.3,2.0,0.0,0.0,4.6,0,6.0,6.2,6.2,-0.9,13.2,0.0,0.0,0.0,0.0
Samaje Perine,,,RB,4000,CIN,LAC,26.8,CIN by 3,-13%,29%,11%,0.0,0.0,0,0.0,0.0,3.3,4.1,4.6,0.2,4.0,2.3,1.9,2.4,0.4,7.4,11,4.4,5.9,5.9,0.0,11.7,5.8,1.4,6.1,1.5
Ty'Son Williams,,,RB,4000,BAL,@PIT,24.0,BAL by 4,-1%,18%,0%,0.0,0.0,0.0,0.0,0.0,0.3,3.8,0.0,0.4,5.3,0.3,1.3,0.0,0.3,7.0,0,0.0,4.6,4.6,-1.8,11.0,0.0,0.0,0.0,0.0
Kyle Juszczyk,,,RB,4000,SF,@SEA,24.3,SF by 3,16%,11%,31%,0.0,0.0,0,0.0,0.0,0.0,0.6,0.6,0.2,2.3,1.7,2.2,2.6,0.4,8.8,5,3.0,4.5,4.5,0.2,8.8,4.5,1.1,4.1,1.0
Chris Evans,,Q,RB,4000,CIN,LAC,26.8,CIN by 3,-13%,29%,11%,0.0,0.0,0.0,0.0,0.0,1.7,0.9,0.0,0.0,4.6,1.0,1.1,0.0,0.1,11.5,0,2.5,3.4,3.4,-1.3,8.0,0.0,0.0,0.0,0.0
Salvon Ahmed,,,RB,4000,MIA,NYG,22.3,MIA by 4,3%,13%,15%,0.0,0.0,0,0.0,0.0,3.7,4.2,4.6,0.3,2.7,0.7,1.7,1.8,0.3,6.2,10,2.2,3.3,3.3,1.3,5.3,4.0,1.0,2.3,0.6
Malcolm Brown,,O,RB,4000,MIA,NYG,22.3,MIA by 4,3%,13%,15%,0.0,0.0,0,0.0,0.0,2.7,4.7,0,1.0,3.8,0.7,0.7,0,0.1,2.0,0,2.0,3.2,3.2,0.3,6.1,0.0,0.0,0.0,0.0
Eno Benjamin,,,RB,4000,ARI,@CHI,26.8,ARI by 8,-9%,5%,-9%,0.0,0.0,0,0.0,0.0,7.0,4.6,5.8,0.2,3.6,0.7,0.4,1.6,0.0,2.5,12,5.0,3.2,3.2,-0.8,7.1,4.0,1.0,2.3,0.6
Curtis Samuel,,,WR,4000,WAS,@LV,23.5,LV by 2.5,-1%,12%,-9%,0.0,0.0,0,0.0,0.0,0.7,0.7,0.9,0.0,6.0,2.0,2.0,3.5,0.3,4.7,7,3.0,3.0,3.0,0.4,5.6,7.0,1.8,0.8,0.2
Qadree Ollison,,,RB,4000,ATL,TB,19.5,TB by 11,5%,-28%,-9%,0.0,0.0,0,0.0,0.0,4.5,4.5,5.1,0.5,3.8,1.5,1.5,1.1,0.0,0.0,11,2.7,2.7,2.7,-1.1,6.5,3.5,0.9,2.5,0.6
Alec Ingold,,,RB,4000,LV,WAS,26.0,LV by 2.5,13%,-18%,-11%,0.0,0.0,0,0.0,0.0,0.3,0.2,0.1,0.1,0.5,1.7,1.3,0,0.3,7.1,0,3.8,2.7,2.7,-0.3,5.8,2.0,0.5,0.0,0.0
Justin Jackson,,,RB,4000,LAC,@CIN,23.8,CIN by 3,8%,-17%,6%,0.0,0.0,0,0.0,0.0,1.3,1.8,1.8,0.6,7.4,0.3,1.0,1.2,0.4,4.3,5,2.7,2.6,2.6,-0.3,5.5,1.5,0.4,4.1,1.0
Wayne Gallman Jr.,,,RB,4000,ATL,TB,19.5,TB by 11,5%,-28%,-9%,0.0,0.0,0.0,0.0,0.0,6.7,4.7,0.0,0.2,3.7,0.7,0.5,0.0,0.0,7.0,0,3.4,2.2,2.2,-1.1,5.6,0.0,0.0,0.0,0.0
Marlon Mack,,,RB,4000,IND,@HOU,27.3,IND by 9,3%,20%,2%,0.0,0.0,0.0,0.0,0.0,2.7,4.7,0.0,0.3,3.6,0.0,0.8,0.0,0.0,1.6,0,0.5,2.1,2.1,-0.2,4.5,0.0,0.0,0.0,0.0
Jalen Richard,,O,RB,4000,LV,WAS,26.0,LV by 2.5,13%,-18%,-11%,0.0,0.0,0,0.0,0.0,0.0,0.8,0.6,0.2,1.6,1.3,1.7,1.1,0.3,4.5,3,1.7,2.2,2.2,0.2,4.2,0.0,0.0,0.0,0.0
C.J. Ham,,,RB,4000,MIN,@DET,26.8,MIN by 7,3%,19%,13%,0.0,0.0,0,0.0,0.0,0.3,0.6,0.8,0.2,4.9,1.3,1.0,1.4,0.0,7.5,3,2.3,2.1,2.1,0.4,3.7,1.9,0.5,2.9,0.7
Godwin Igwebuike,,,RB,4000,DET,MIN,19.8,MIN by 7,5%,19%,4%,0.0,0.0,0,0.0,0.0,1.0,1.0,4.5,0.0,14.2,0.7,0.8,1.3,0.0,7.2,10,4.4,3.7,3.7,-1.5,8.8,3.6,0.9,3.1,0.8
Raheem Mostert,,O,RB,4000,SF,@SEA,24.3,SF by 3,16%,11%,31%,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
Eli Penny,,,RB,4000,NYG,@MIA,18.3,MIA by 4,11%,-7%,-3%,0.0,0.0,0,0.0,0.0,1.7,2.0,0.7,0.2,4.0,0.7,0.5,0.9,0.1,1.5,3,1.6,1.8,1.8,-0.9,4.5,0.6,0.1,0.0,0.0
Duke Johnson,,,RB,4000,MIA,NYG,22.3,MIA by 4,3%,13%,15%,0.0,0.0,0,0.0,0.0,4.0,4.0,1.1,1.0,4.5,0.0,0.0,0,0.0,0.0,2,1.8,1.8,1.8,1.8,1.8,1.4,0.3,0.0,0.0
Joshua Kelley,,,RB,4000,LAC,@CIN,23.8,CIN by 3,8%,-17%,6%,0.0,0.0,0,0.0,0.0,1.7,2.2,1.4,0.0,3.7,1.3,0.8,1.1,0.2,4.8,4,2.2,1.8,1.8,0.4,3.2,0.9,0.2,0.0,0.0
Larry Rountree III,,,RB,4000,LAC,@CIN,23.8,CIN by 3,8%,-17%,6%,0.0,0.0,0,0.0,0.0,2.7,4.0,1.8,0.8,2.4,0.0,0.2,0.6,0.0,-0.5,4,2.5,1.7,1.7,-0.5,4.0,0.9,0.2,0.0,0.0
Patrick Ricard,,,RB,4000,BAL,@PIT,24.0,BAL by 4,-1%,18%,0%,0.0,0.0,0,0.0,0.0,0.3,0.2,0.2,0.0,2.0,1.0,1.1,1.3,0.2,4.5,2,0.4,1.7,1.7,-2.0,5.4,1.0,0.3,1.9,0.5
Royce Freeman,,,RB,4000,CAR,@HOU,,,3%,20%,2%,0.0,0.0,0.0,0.0,0.0,3.3,3.5,0.0,0.3,3.7,1.0,1.0,0.0,0.0,2.5,0,1.9,2.0,2.0,0.9,3.2,0.0,0.0,0.0,0.0
Scottie Phillips,,O,RB,4000,HOU,IND,18.3,IND by 9,3%,1%,-3%,0.0,0.0,0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Smith,,,RB,4000,ATL,TB,19.5,TB by 11,5%,-28%,-9%,0.0,0.0,0,0.0,0.0,1.3,1.0,0.9,0.1,3.4,1.0,0.9,1.3,0.0,6.4,4,2.3,1.7,1.7,-0.4,3.8,1.3,0.3,1.2,0.3
C.J. Beathard,,,QB,4000,JAX,@LAR,17.5,LAR by 12.5,5%,-8%,-1%,2.0,2.0,0.3,0.0,16.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.3,1.3,1.3,1.3,1.3,-0.0,0.0,0.2,0.1
Jaret Patterson,,,RB,4000,WAS,@LV,23.5,LV by 2.5,-1%,12%,13%,0.0,0.0,0,0.0,0.0,4.0,2.9,4.2,0.3,3.3,0.0,0.4,1,0.0,2.3,8,1.0,1.2,1.2,-0.2,2.6,2.6,0.7,0.2,0.1
Anthony McFarland Jr.,,,RB,4000,PIT,BAL,20.0,BAL by 4,17%,-25%,-12%,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,1.0,0.5,0.5,0.0,0.0,11.0,0,1.2,1.2,1.2,-0.4,2.8,0.0,0.0,0.0,0.0
Rashaad Penny,,,RB,4000,SEA,SF,21.3,SF by 3,-12%,-1%,-3%,0.0,0.0,0,0.0,0.0,5.0,4.3,3.7,0.8,2.5,0.0,0.0,0.9,0.0,0.0,9,1.2,1.1,1.1,0.5,1.6,2.4,0.6,7.2,1.8
Patrick Laird,,D,RB,4000,MIA,NYG,22.3,MIA by 4,3%,13%,15%,0.0,0.0,0,0.0,0.0,0.3,0.2,0.5,0.0,4.0,0.7,0.6,1.2,0.2,5.7,3,1.0,1.0,1.0,0.0,2.0,1.2,0.3,0.0,0.0
Nick Bawden,,,RB,4000,NYJ,PHI,19.5,PHI by 6.5,-3%,0%,10%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.3,1,0.0,20.0,2,1.0,1.0,1.0,-0.7,2.7,0.7,0.2,0.0,0.0
Brandon Allen,,,QB,4000,CIN,LAC,26.8,CIN by 3,-13%,29%,-13%,1.0,1.0,0.2,0.3,3.3,0.7,1.3,0.1,0.0,-0.8,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,-0.9,3.0,0.1,0.0,0.0,0.0
Gabe Nabers,,,RB,4000,LAC,@CIN,23.8,CIN by 3,8%,-17%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.0,0.3,0.5,0.0,0.0,5.7,0,0.5,0.8,0.8,-0.5,2.1,0.0,0.0,0.0,0.0
Trayveon Williams,,,RB,4000,CIN,LAC,26.8,CIN by 3,-13%,29%,11%,0.0,0.0,0,0.0,0.0,3.0,3.0,0.5,1.0,2.2,0.0,0.0,0,0.0,0.0,1,0.7,0.7,0.7,-0.3,1.6,0.7,0.2,0.0,0.0
Ryan Fitzpatrick,,O,QB,4000,WAS,@LV,23.5,LV by 2.5,-1%,12%,3%,6.0,6.0,0,1.0,2.2,1.0,1.0,0,1.0,2.0,0.0,0.0,0,0.0,0.0,0,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0
Dare Ogunbowale,,,RB,4000,JAX,@LAR,17.5,LAR by 12.5,5%,-8%,-9%,0.0,0.0,0,0.0,0.0,0.0,0.5,0.3,0.1,2.6,0.3,0.4,0.9,0.1,8.0,2,0.0,0.7,0.7,-0.5,1.8,0.8,0.2,0.0,0.0
Kalen Ballage,,,RB,4000,PIT,BAL,20.0,BAL by 4,17%,-25%,-12%,0.0,0.0,0,0.0,0.0,1.3,1.0,1.4,0.0,3.3,1.7,0.6,1,0.1,1.1,4,1.3,0.6,0.6,-0.6,1.8,1.1,0.3,0.0,0.0
Sam Ehlinger,,,QB,4000,IND,@HOU,27.3,IND by 9,3%,20%,2%,0.0,0.0,0.4,0.0,0.0,1.0,1.0,0.1,0.5,5.0,0.0,0.0,0,0.0,0.0,1,0.5,0.5,0.5,-0.1,1.1,0.1,0.0,-0.1,-0.0
Ke'Shawn Vaughn,,,RB,4000,TB,@ATL,30.5,TB by 11,0%,11%,8%,0.0,0.0,0,0.0,0.0,2.7,1.3,0.3,0.0,3.9,0.0,0.0,0,0.0,0.0,0,1.0,0.5,0.5,-0.6,1.6,0.1,0.0,0.0,0.0
Benny Snell Jr.,,,RB,4000,PIT,BAL,20.0,BAL by 4,17%,-25%,-12%,0.0,0.0,0,0.0,0.0,1.7,1.4,1.3,0.1,2.9,0.0,0.3,0.8,0.0,2.3,3,0.5,0.5,0.5,-0.2,1.2,0.7,0.2,1.3,0.3
Jason Cabinda,,,RB,4000,DET,MIN,19.8,MIN by 7,5%,19%,4%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.7,0.3,0.3,0.0,0.0,0.0,0,0.8,0.8,0.8,-0.4,1.9,0.0,0.0,0.0,0.0
Gardner Minshew II,5,,QB,4000,PHI,@NYJ,26.0,PHI by 6.5,13%,14%,0%,2.0,2.0,31.9,1.0,5.5,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0,0.0,0.0,60,0.4,0.4,0.4,0.4,0.4,16.8,4.2,18.8,4.7
Derek Watt,,,RB,4000,PIT,BAL,20.0,BAL by 4,17%,-25%,-12%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.3,0.0,5.0,1,0.6,0.4,0.4,-0.3,1.1,0.4,0.1,0.0,0.0
Jonathan Ward,,O,RB,4000,ARI,@CHI,26.8,ARI by 8,-9%,5%,-9%,0.0,0.0,0,0.0,0.0,1.7,0.6,0.4,0.0,4.2,0.0,0.0,0.1,0.0,0.0,1,0.7,0.3,0.3,-0.3,0.8,0.0,0.0,0.0,0.0
Ryan Nall,,,RB,4000,CHI,ARI,18.8,ARI by 8,-14%,1%,-9%,0.0,0.0,0,0.0,0.0,0.0,0.1,0.2,0.0,4.0,0.0,0.1,0.1,0.0,4.0,0,0.0,0.3,0.3,-0.3,0.8,0.3,0.1,0.0,0.0
Deon Jackson,,,RB,4000,IND,@HOU,27.3,IND by 9,3%,20%,2%,0.0,0.0,0,0.0,0.0,2.0,1.2,1,0.0,2.0,0.0,0.0,0,0.0,0.0,2,0.4,0.2,0.2,-0.3,0.8,0.5,0.1,7.9,2.0
Gary Brightwell,,,RB,4000,NYG,@MIA,18.3,MIA by 4,11%,-7%,-3%,0.0,0.0,0,0.0,0.0,0.0,0.1,0.3,0.0,4.0,0.0,0.1,0.1,0.0,6.0,1,0.0,0.2,0.2,-0.3,0.7,0.3,0.1,0.0,0.0
Nathan Peterman,,,QB,4000,LV,WAS,26.0,LV by 2.5,13%,-18%,27%,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0
Buddy Howell,,O,RB,4000,LAR,JAX,30.0,LAR by 12.5,3%,3%,1%,0.0,0.0,0,0.0,0.0,0.0,0.7,0,0.0,2.2,0.0,0.0,0,0.0,0.0,0,0.0,0.2,0.2,-0.3,0.6,0.0,0.0,0.0,0.0
La'Mical Perine,,,RB,4000,NYJ,PHI,19.5,PHI by 6.5,-3%,0%,10%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0.1,0.1,-0.1,0.3,0.0,0.0,0.0,0.0
Jake Funk,,O,RB,4000,LAR,JAX,30.0,LAR by 12.5,3%,3%,1%,0.0,0.0,0,0.0,0.0,0.0,0.2,0,0.0,6.0,0.0,0.0,0,0.0,0.0,0,0.0,0.1,0.1,-0.1,0.3,0.0,0.0,0.0,0.0
Mekhi Sargent,,,RB,4000,LAR,JAX,30.0,LAR by 12.5,3%,3%,1%,0.0,0.0,0,0.0,0.0,0.7,0.7,4.4,0.0,2.0,0.0,0.0,1.3,0.0,0.0,9,0.1,0.1,0.1,0.0,0.2,3.0,0.8,0.5,0.1
Brett Hundley,,,QB,4000,IND,@HOU,27.3,IND by 9,3%,20%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deshaun Watson,,,QB,4000,HOU,IND,18.3,IND by 9,3%,1%,15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Driskel,,,QB,4000,HOU,IND,18.3,IND by 9,3%,1%,15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaylen Samuels,,,RB,4000,HOU,IND,18.3,IND by 9,3%,1%,-3%,0.0,0.0,0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,1.3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.5,0.4,0.2,0.1
Brian Lewerke,,,QB,4000,NYG,@MIA,18.3,MIA by 4,11%,-7%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cullen Gillaspia,,,RB,4000,NYG,@MIA,18.3,MIA by 4,11%,-7%,-3%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Williams,,,RB,4000,NYG,@MIA,18.3,MIA by 4,11%,-7%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandro Platzgummer,,,RB,4000,NYG,@MIA,18.3,MIA by 4,11%,-7%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerrid Doaks,,,RB,4000,MIA,NYG,22.3,MIA by 4,3%,13%,15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kellen Mond,,,QB,4000,MIN,@DET,26.8,MIN by 7,3%,19%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Montez,,,QB,4000,DET,MIN,19.8,MIN by 7,5%,19%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.J. Rose Jr.,,,RB,4000,MIN,@DET,26.8,MIN by 7,3%,19%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Bargas,,,RB,4000,MIN,@DET,26.8,MIN by 7,3%,19%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig Reynolds,,,RB,4000,DET,MIN,19.8,MIN by 7,5%,19%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reid Sinnett,,,QB,4000,PHI,@NYJ,26.0,PHI by 6.5,13%,14%,0%,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
James Morgan,,,QB,4000,NYJ,PHI,19.5,PHI by 6.5,-3%,0%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Huntley,,,RB,4000,PHI,@NYJ,26.0,PHI by 6.5,13%,14%,46%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trace McSorley,,,QB,4000,ARI,@CHI,26.8,ARI by 8,-9%,5%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tavien Feaster,,,RB,4000,ARI,@CHI,26.8,ARI by 8,-9%,5%,-9%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0
Tarik Cohen,,O,RB,4000,CHI,ARI,18.8,ARI by 8,-14%,1%,-9%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artavis Pierce,,,RB,4000,CHI,ARI,18.8,ARI by 8,-14%,1%,-9%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Easton Stick,,,QB,4000,LAC,@CIN,23.8,CIN by 3,8%,-17%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Browning,,,QB,4000,CIN,LAC,26.8,CIN by 3,-13%,29%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darius Bradwell,,,RB,4000,LAC,@CIN,23.8,CIN by 3,8%,-17%,6%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.0,1.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.3,0.3,0.0,0.0
Elijah Holyfield,,,RB,4000,CIN,LAC,26.8,CIN by 3,-13%,29%,11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Trask,,,QB,4000,TB,@ATL,30.5,TB by 11,0%,11%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ McCarron,,O,QB,4000,ATL,TB,19.5,TB by 11,5%,-28%,5%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darwin Thompson,,,RB,4000,TB,@ATL,30.5,TB by 11,0%,11%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caleb Huntley,,,RB,4000,ATL,TB,19.5,TB by 11,5%,-28%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Shurmur,,,QB,4000,WAS,@LV,23.5,LV by 2.5,-1%,12%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wendell Smallwood,,,RB,4000,WAS,@LV,23.5,LV by 2.5,-1%,12%,13%,0.0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2.4,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,3.9,1.0,4.5,1.1
Derrius Guice,,,RB,4000,WAS,@LV,23.5,LV by 2.5,-1%,12%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Ragas,,,RB,4000,LV,WAS,26.0,LV by 2.5,13%,-18%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
