Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jalen Richard,,,RB,4200,KC,CLE,30.3,KC by 6,3%,-7%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Sanders,1,,WR,4100,BUF,PIT,27.3,BUF by 6.5,-19%,-1%,-10%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,4.8,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,10.2,2.5,9.2,2.2
Jonnu Smith,,,TE,4100,NE,MIA,23.3,NE by 3,5%,-2%,-16%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,8.9,2.2,9.8,2.4
Evan Engram,,Q,TE,4100,NYG,DEN,19.3,DEN by 3,-1%,9%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerick McKinnon,,,RB,4100,KC,CLE,30.3,KC by 6,3%,-7%,-13%,0.0,0.0,0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,1.1,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,3.2,0.8,0.0,0.0
Michael Pittman Jr.,9,,WR,4100,IND,SEA,23.8,SEA by 2.5,19%,-20%,18%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,6,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,12.3,3.0,5.9,1.4
Geno Smith,,,QB,4100,SEA,@IND,26.3,SEA by 2.5,1%,-24%,-4%,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0
Jacob Eason,,,QB,4100,IND,SEA,23.8,SEA by 2.5,19%,-20%,10%,0.0,0.0,2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0
Scotty Miller,,,WR,4100,TB,DAL,30.0,TB by 8.5,-5%,33%,14%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.9,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
Antonio Williams,,,RB,4000,BUF,PIT,27.3,BUF by 6.5,-19%,-1%,-17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Mullens,,,QB,4000,,@KC,,,-1%,3%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Wilson Jr.,0,O,RB,4000,SF,@DET,26.3,SF by 7.5,19%,13%,36%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Glennon,,,QB,4000,NYG,DEN,19.3,DEN by 3,-1%,9%,5%,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0
Jake Luton,,,QB,4000,JAX,@HOU,24.3,JAX by 3,7%,35%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Allen,,,QB,4000,WAS,LAC,22.8,WAS by 1,-7%,1%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Flacco,,,QB,4000,PHI,@ATL,22.8,ATL by 3,23%,-12%,29%,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0
Dwayne Haskins Jr.,,false,QB,4000,PIT,@BUF,20.8,BUF by 6.5,-3%,-2%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Allen,,,QB,4000,CIN,MIN,22.3,MIN by 3,8%,13%,-1%,0.0,0.0,1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0
Rex Burkhead,,,RB,4000,HOU,JAX,21.3,JAX by 3,10%,29%,31%,0.0,0.0,0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,1.4,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,3.2,0.8,1.6,0.4
Allen Lazard,0,,WR,4000,GB,@NO,27.0,GB by 4,-9%,-21%,-2%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,3.2,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,4.7,1.2,3.6,0.9
Jeff Driskel,,,QB,4000,HOU,JAX,21.3,JAX by 3,10%,29%,17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wayne Gallman Jr.,,,RB,4000,SF,@DET,26.3,SF by 7.5,19%,13%,36%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Fulgham,,,WR,4000,PHI,@ATL,22.8,ATL by 3,23%,-12%,25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Beathard,,,QB,4000,JAX,@HOU,24.3,JAX by 3,7%,35%,6%,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0
Austin Hooper,3,,TE,4000,CLE,@KC,24.3,KC by 6,-1%,3%,15%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,9.3,2.3,5.7,1.4
Marlon Mack,,,RB,4000,IND,SEA,23.8,SEA by 2.5,19%,-20%,-1%,0.0,0.0,0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.8,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
Kalen Ballage,,,RB,4000,PIT,@BUF,20.8,BUF by 6.5,-3%,-2%,-1%,0.0,0.0,0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,1.1,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,2.6,0.7,0.0,0.0
Reggie Bonnafon,,,RB,4000,CAR,NYJ,24.3,CAR by 4.5,15%,-6%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Jackson,,,RB,4000,LAC,@WAS,21.8,WAS by 1,-20%,-5%,-23%,0.0,0.0,0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,2,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,6.3,1.6,1.7,0.4
Carlos Hyde,,,RB,4000,JAX,@HOU,24.3,JAX by 3,7%,35%,40%,0.0,0.0,0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,1.6,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,5.7,1.4,7.8,1.9
Brett Rypien,,,QB,4000,DEN,@NYG,22.3,DEN by 3,-1%,-6%,-12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Sims,,,WR,4000,WAS,LAC,22.8,WAS by 1,-7%,1%,-12%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.7,0.7
Alex Collins,,,RB,4000,SEA,@IND,26.3,SEA by 2.5,1%,-24%,-7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darwin Thompson,,,RB,4000,KC,CLE,30.3,KC by 6,3%,-7%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Henne,,,QB,4000,KC,CLE,30.3,KC by 6,3%,-7%,9%,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0
Malcolm Brown,,,RB,4000,MIA,@NE,20.3,NE by 3,-7%,10%,-1%,0.0,0.0,0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,1.5,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,4.2,1.1,1.6,0.4
Joshua Kelley,,,RB,4000,LAC,@WAS,21.8,WAS by 1,-20%,-5%,-23%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeeJay Dallas,,,RB,4000,SEA,@IND,26.3,SEA by 2.5,1%,-24%,-7%,0.0,0.0,0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,3.2,0.8,2.0,0.5
Boston Scott,,,RB,4000,PHI,@ATL,22.8,ATL by 3,23%,-12%,-14%,0.0,0.0,0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,2.8,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,4.9,1.2,0.0,0.0
Brian Hill,,,RB,4000,TEN,ARI,27.5,TEN by 3,-5%,5%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lynn Bowden Jr.,,O,WR,4000,MIA,@NE,20.3,NE by 3,-7%,10%,-8%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devontae Booker,,,RB,4000,NYG,DEN,19.3,DEN by 3,-1%,9%,1%,0.0,0.0,0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,1.8,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,5.3,1.3,2.3,0.6
Kerryon Johnson,,,RB,4000,,@ATL,,,23%,-12%,-14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JaMycal Hasty,0,,RB,4000,SF,@DET,26.3,SF by 7.5,19%,13%,36%,0.0,0.0,0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,5.0,1.3,8.8,2.2
Rodney Smith,,,RB,4000,CAR,NYJ,24.3,CAR by 4.5,15%,-6%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Juszczyk,,,RB,4000,SF,@DET,26.3,SF by 7.5,19%,13%,36%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2.3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,3.7,0.9,1.7,0.4
Colt McCoy,,,QB,4000,ARI,@TEN,24.5,TEN by 3,14%,2%,15%,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0
Jordan Wilkins,,,RB,4000,IND,SEA,23.8,SEA by 2.5,19%,-20%,-1%,0.0,0.0,0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1.5,0.4,0.0,0.0
Josh Adams,,,RB,4000,NYJ,@CAR,19.8,CAR by 4.5,0%,1%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty Montgomery,,,RB,4000,NO,GB,23.0,GB by 4,-8%,-5%,13%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.4,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3.5,0.9,1.5,0.4
AJ Dillon,,,RB,4000,GB,@NO,27.0,GB by 4,-9%,-21%,-29%,0.0,0.0,0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,1.1,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,6.2,1.6,3.6,0.9
Jordan Howard,,,RB,4000,PHI,@ATL,22.8,ATL by 3,23%,-12%,-14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Streveler,,,QB,4000,ARI,@TEN,24.5,TEN by 3,14%,2%,15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Breida,,,RB,4000,BUF,PIT,27.3,BUF by 6.5,-19%,-1%,-17%,0.0,0.0,0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,1.8,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,4.7,1.2,0.4,0.1
Brian Hoyer,,,QB,4000,NE,MIA,23.3,NE by 3,5%,-2%,-3%,0.0,0.0,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0
Trayveon Williams,,,RB,4000,CIN,MIN,22.3,MIN by 3,8%,13%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peyton Barber,,,RB,4000,DAL,@TB,21.5,TB by 8.5,3%,-32%,-15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Homer,,,RB,4000,SEA,@IND,26.3,SEA by 2.5,1%,-24%,-7%,0.0,0.0,0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1.4,0.3,0.0,0.0
Chase Daniel,,,QB,4000,LAC,@WAS,21.8,WAS by 1,-20%,-5%,-14%,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0
Royce Freeman,,,RB,4000,DEN,@NYG,22.3,DEN by 3,-1%,-6%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dare Ogunbowale,,,RB,4000,JAX,@HOU,24.3,JAX by 3,7%,35%,40%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.5,0.4,0.0,0.0
David Blough,,,QB,4000,DET,SF,18.8,SF by 7.5,-13%,-11%,-10%,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0
Jeremy McNichols,,,RB,4000,TEN,ARI,27.5,TEN by 3,-5%,5%,-4%,0.0,0.0,0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.8,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,2.1,0.5,6.3,1.6
Jonathan Williams,,,RB,4000,WAS,LAC,22.8,WAS by 1,-7%,1%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Perry,,O,RB,4000,NE,MIA,23.3,NE by 3,5%,-2%,-10%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ameer Abdullah,,,RB,4000,MIN,@CIN,25.3,MIN by 3,1%,25%,6%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,3.9,1.0
Darrynton Evans,,O,RB,4000,TEN,ARI,27.5,TEN by 3,-5%,5%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamar Miller,,,RB,4000,,@WAS,,,-20%,-5%,-23%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scottie Phillips,,,RB,4000,HOU,JAX,21.3,JAX by 3,10%,29%,31%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Laird,,,RB,4000,MIA,@NE,20.3,NE by 3,-7%,10%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devine Ozigbo,,,RB,4000,JAX,@HOU,24.3,JAX by 3,7%,35%,40%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corey Clement,,,RB,4000,NYG,DEN,19.3,DEN by 3,-1%,9%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Dobbs,,O,QB,4000,PIT,@BUF,20.8,BUF by 6.5,-3%,-2%,-3%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony McFarland Jr.,,O,RB,4000,PIT,@BUF,20.8,BUF by 6.5,-3%,-2%,-1%,0.0,0.0,0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,,,RB,4000,MIN,@CIN,25.3,MIN by 3,1%,25%,6%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.2,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.5,0.4,2.9,0.7
J.J. Taylor,,,RB,4000,NE,MIA,23.3,NE by 3,5%,-2%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaylen Samuels,,,RB,4000,PIT,@BUF,20.8,BUF by 6.5,-3%,-2%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabe Nabers,,,RB,4000,LAC,@WAS,21.8,WAS by 1,-20%,-5%,-23%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.2,0.1
Jacoby Brissett,,,QB,4000,MIA,@NE,20.3,NE by 3,-7%,10%,-12%,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.4,0.1
Buddy Howell,,,RB,4000,HOU,JAX,21.3,JAX by 3,10%,29%,31%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Burton,,,RB,4000,KC,CLE,30.3,KC by 6,3%,-7%,-13%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.2,0.1
Mike Boone,,O,RB,4000,DEN,@NYG,22.3,DEN by 3,-1%,-6%,3%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Smith,,,RB,4000,ATL,PHI,25.8,ATL by 3,-1%,6%,-9%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.3,6.1,1.5
Austin Walter,,,RB,4000,,@CAR,,,0%,1%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D'Ernest Johnson,,,RB,4000,CLE,@KC,24.3,KC by 6,-1%,3%,8%,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0
Tony Jones Jr.,,,RB,4000,NO,GB,23.0,GB by 4,-8%,-5%,13%,0.0,0.0,0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,1.8,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,6.4,1.6,6.3,1.6
Jonathan Ward,,,RB,4000,ARI,@TEN,24.5,TEN by 3,14%,2%,11%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0
Dontrell Hilliard,,,RB,4000,,@HOU,,,7%,35%,40%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khari Blasingame,,,RB,4000,TEN,ARI,27.5,TEN by 3,-5%,5%,-4%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0
Rashaad Penny,,D,RB,4000,SEA,@IND,26.3,SEA by 2.5,1%,-24%,-7%,0.0,0.0,0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,1.3,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,5.5,1.4,0.8,0.2
Dexter Williams,,,RB,4000,GB,@NO,27.0,GB by 4,-9%,-21%,-29%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Huntley,,,RB,4000,PHI,@ATL,22.8,ATL by 3,23%,-12%,-14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trenton Cannon,,,RB,4000,CAR,NYJ,24.3,CAR by 4.5,15%,-6%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LeVante Bellamy,,,RB,4000,DEN,@NYG,22.3,DEN by 3,-1%,-6%,3%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Armah,,,RB,4000,NO,GB,23.0,GB by 4,-8%,-5%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eli Penny,,,RB,4000,NYG,DEN,19.3,DEN by 3,-1%,9%,1%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
