"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Ownership","DKSlateID","DK Ceiling"
"Ty Johnson","NYJ","TB","RB","4000","2.3","-8.6","0.0","20768384","4.7"
"Scotty Miller","TB","NYJ","WR","3500","1.4","-8.6","0.0","20768752","4.8"
"Gunner Olszewski","NE","JAX","WR","3000","0.3","-8.7","0.0","20769004","3.2"
"Phillip Dorsett II","HOU","SF","WR","3000","0.2","-8.8","0.0","20768894","0.3"
"Wendell Smallwood","WAS","PHI","RB","4300","2.8","-8.8","0.0","20768370","5.8"
"Justin Jackson","LAC","DEN","RB","6000","5.8","-9.1","0.5","20768252","9.9"
"Damien Williams","CHI","NYG","RB","4400","2.4","-9.3","0.0","20768356","6.4"
"Peyton Barber","LV","IND","RB","4900","3.4","-9.3","0.0","20768322","5.8"
"Jalen Richard","LV","IND","RB","4600","2.7","-9.4","0.0","20768338","4.8"
"Albert Wilson","MIA","TEN","WR","3300","0.2","-9.4","0.0","20768780","1.0"
"Reggie Bonnafon","CAR","NO","RB","4000","1.3","-9.6","0.0","20768546","2.7"
"Kenneth Gainwell","PHI","WAS","RB","5000","3.4","-9.6","0.0","20768308","7.5"
"Joshua Kelley","LAC","DEN","RB","4400","2.0","-9.7","0.0","20768354","5.3"
"Qadree Ollison","ATL","BUF","RB","4000","1.1","-9.8","0.0","20768472","2.0"
"Parker Hesse","ATL","BUF",,,"0.3","-10.0","0.0",,"0.2"
"Ross Travis","DET","SEA",,,"0.0","-10.0","0.0",,"0.0"
"Vyncint Smith","NYJ","TB",,,"1.4","-10.0","0.0",,"1.9"
"Travis Homer","SEA","DET","RB","4000","1.0","-10.0","0.0","20768382","4.1"
"Keith Smith","ATL","BUF","RB","4000","0.8","-10.1","0.0","20768474","1.6"
"JaMycal Hasty","SF","HOU","RB","4400","1.6","-10.1","0.0","20768360","5.7"
"Khalil Herbert","CHI","NYG","RB","5100","2.9","-10.2","0.0","20768302","7.0"
"Jaylen Samuels","HOU","SF","RB","4000","0.8","-10.2","0.0","20768442","2.9"
"Sammy Watkins","BAL","LA","WR","3900","0.5","-10.3","0.0","20768716","1.6"
"Reggie Gilliam","BUF","ATL","RB","4000","0.6","-10.3","0.0","20768470","3.7"
"Kalif Raymond","DET","SEA","WR","3800","0.2","-10.3","0.0","20768730","0.7"
"Nathan Cottrell","JAX","NE","RB","4700","2.1","-10.3","0.0","20768332","3.0"
"Michael Burton","KC","CIN","RB","4000","0.6","-10.3","0.0","20768572","3.0"
"Jakob Johnson","NE","JAX","RB","4000","0.6","-10.3","0.0","20768514","4.9"
"Eli Penny","NYG","CHI","RB","4400","1.5","-10.3","0.0","20768364","3.3"
"Giovanni Ricci","CAR","NO","RB","4000","0.5","-10.4","0.0","20768550","1.8"
"Nick Bawden","NYJ","TB","RB","4000","0.5","-10.5","0.0","20768544","2.5"
"Le'Veon Bell","TB","NYJ","RB","4500","1.4","-10.5","0.0","20768348","4.5"
"Sutton Smith","LV","IND","RB","4000","0.3","-10.7","0.0","20768492","1.7"
"Jason Cabinda","DET","SEA","RB","4000","0.2","-10.8","0.0","20768398","2.3"
"Chris Evans","CIN","KC","RB","4400","0.7","-11.0","0.0","20768358","3.5"
"Jeff Wilson Jr.","SF","HOU","RB","5600","2.7","-11.4","0.0","20768268","7.2"
"Alex Collins","SEA","DET","RB","5100","0.9","-12.2","0.0","20768292","4.0"
"Cam Newton","CAR","NO","QB","5000","1.5","-14.1","0.0","20768151","5.5"
